,Player No,Player Name,Position,Successful,Errors,Attempts,Total,Efficiency %,Country,type,num_set,this_turn_score,num_race,win_or_lose
3,12,Orthmann Hanna ,OH,1,0,1,2,50.00,GER,RECEPTION,2,25,16088,1
4,1,Agbortabi Vanessa ,OH,0,0,0,0,,GER,RECEPTION,2,25,16088,1
5,2,Kästner Pia ,S,0,0,0,0,,GER,RECEPTION,2,25,16088,1
6,3,Cesar Annie ,L,0,0,0,0,,GER,RECEPTION,2,25,16088,1
7,5,Glaab Corina ,S,0,0,0,0,,GER,RECEPTION,2,25,16088,1
8,6,Stautz Antonia ,OH,0,0,0,0,,GER,RECEPTION,2,25,16088,1
9,14,Schölzel Marie ,MB,0,0,0,0,,GER,RECEPTION,2,25,16088,1
10,18,Grozer Leana ,OH,0,0,0,0,,GER,RECEPTION,2,25,16088,1
11,20,Weske Emilia ,O,0,0,0,0,,GER,RECEPTION,2,25,16088,1
12,21,Weitzel Camilla ,MB,0,0,0,0,,GER,RECEPTION,2,25,16088,1
13,22,Strubbe Monique ,MB,0,0,0,0,,GER,RECEPTION,2,25,16088,1
0,4,Pogany Anna (C),L,6,0,4,10,60.00,GER,RECEPTION,3,18,16088,0
1,12,Orthmann Hanna ,OH,3,0,2,5,60.00,GER,RECEPTION,3,18,16088,0
2,10,Stigrot Lena ,OH,2,0,2,4,50.00,GER,RECEPTION,3,18,16088,0
3,1,Agbortabi Vanessa ,OH,0,0,0,0,,GER,RECEPTION,3,18,16088,0
4,2,Kästner Pia ,S,0,0,0,0,,GER,RECEPTION,3,18,16088,0
5,3,Cesar Annie ,L,0,0,0,0,,GER,RECEPTION,3,18,16088,0
6,5,Glaab Corina ,S,0,0,0,0,,GER,RECEPTION,3,18,16088,0
7,6,Stautz Antonia ,OH,0,0,2,2,0.00,GER,RECEPTION,3,18,16088,0
8,9,Alsmeier Lina ,OH,0,0,1,1,0.00,GER,RECEPTION,3,18,16088,0
9,14,Schölzel Marie ,MB,0,0,0,0,,GER,RECEPTION,3,18,16088,0
10,18,Grozer Leana ,OH,0,0,0,0,,GER,RECEPTION,3,18,16088,0
11,20,Weske Emilia ,O,0,0,0,0,,GER,RECEPTION,3,18,16088,0
12,21,Weitzel Camilla ,MB,0,0,0,0,,GER,RECEPTION,3,18,16088,0
13,22,Strubbe Monique ,MB,0,0,0,0,,GER,RECEPTION,3,18,16088,0
0,4,Pogany Anna (C),L,4,0,3,7,57.14,GER,RECEPTION,4,25,16088,1
1,12,Orthmann Hanna ,OH,2,0,3,5,40.00,GER,RECEPTION,4,25,16088,1
2,9,Alsmeier Lina ,OH,1,0,1,2,50.00,GER,RECEPTION,4,25,16088,1
3,10,Stigrot Lena ,OH,1,0,5,6,16.67,GER,RECEPTION,4,25,16088,1
4,1,Agbortabi Vanessa ,OH,0,0,0,0,,GER,RECEPTION,4,25,16088,1
5,2,Kästner Pia ,S,0,0,0,0,,GER,RECEPTION,4,25,16088,1
6,3,Cesar Annie ,L,0,0,0,0,,GER,RECEPTION,4,25,16088,1
7,5,Glaab Corina ,S,0,0,0,0,,GER,RECEPTION,4,25,16088,1
8,6,Stautz Antonia ,OH,0,0,0,0,,GER,RECEPTION,4,25,16088,1
9,14,Schölzel Marie ,MB,0,0,0,0,,GER,RECEPTION,4,25,16088,1
10,18,Grozer Leana ,OH,0,0,0,0,,GER,RECEPTION,4,25,16088,1
11,20,Weske Emilia ,O,0,0,0,0,,GER,RECEPTION,4,25,16088,1
12,21,Weitzel Camilla ,MB,0,0,0,0,,GER,RECEPTION,4,25,16088,1
13,22,Strubbe Monique ,MB,0,0,0,0,,GER,RECEPTION,4,25,16088,1
0,16,Peña Isabel Yonkaira Paola ,OH,7,3,21,31,12.90,DOM,RECEPTION,0,0,16088,
1,20,Martinez Brayelin Elizabeth ,OH,5,1,16,22,18.18,DOM,RECEPTION,0,0,16088,
2,5,Castillo Brenda ,L,4,2,12,18,11.11,DOM,RECEPTION,0,0,16088,
3,2,Rodriguez Duran Yaneirys ,L,0,0,3,3,0.00,DOM,RECEPTION,0,0,16088,
4,3,Eve Mejia Lisvel Elisa ,MB,0,0,0,0,,DOM,RECEPTION,0,0,16088,
5,4,Peralta Luna Vielka Michelle ,OH,0,0,1,1,0.00,DOM,RECEPTION,0,0,16088,
6,7,Marte Frica Niverka Dharlenis (C),S,0,0,1,1,0.00,DOM,RECEPTION,0,0,16088,
7,8,Tapia Cruz Alondra Denis ,O,0,0,0,0,,DOM,RECEPTION,0,0,16088,
8,9,Hinojosa Diaz Angelica Maria ,MB,0,0,0,0,,DOM,RECEPTION,0,0,16088,
9,11,Gonzalez Geraldine Sthefany ,MB,0,2,1,3,-66.67,DOM,RECEPTION,0,0,16088,
10,12,Perez Javier Yokaty ,S,0,0,0,0,,DOM,RECEPTION,0,0,16088,
11,21,Martinez Jineiry ,MB,0,1,2,3,-33.33,DOM,RECEPTION,0,0,16088,
12,23,Gonzalez Lopez Gaila Ceneida ,O,0,0,0,0,,DOM,RECEPTION,0,0,16088,
13,25,Martinez Caro Larysmer ,OH,0,0,0,0,,DOM,RECEPTION,0,0,16088,
0,5,Castillo Brenda ,L,2,0,6,8,25.00,DOM,RECEPTION,1,19,16088,0
1,16,Peña Isabel Yonkaira Paola ,OH,2,1,1,4,25.00,DOM,RECEPTION,1,19,16088,0
2,2,Rodriguez Duran Yaneirys ,L,0,0,2,2,0.00,DOM,RECEPTION,1,19,16088,0
3,3,Eve Mejia Lisvel Elisa ,MB,0,0,0,0,,DOM,RECEPTION,1,19,16088,0
4,4,Peralta Luna Vielka Michelle ,OH,0,0,1,1,0.00,DOM,RECEPTION,1,19,16088,0
5,7,Marte Frica Niverka Dharlenis (C),S,0,0,0,0,,DOM,RECEPTION,1,19,16088,0
6,8,Tapia Cruz Alondra Denis ,O,0,0,0,0,,DOM,RECEPTION,1,19,16088,0
7,9,Hinojosa Diaz Angelica Maria ,MB,0,0,0,0,,DOM,RECEPTION,1,19,16088,0
8,11,Gonzalez Geraldine Sthefany ,MB,0,1,0,1,-100.00,DOM,RECEPTION,1,19,16088,0
9,12,Perez Javier Yokaty ,S,0,0,0,0,,DOM,RECEPTION,1,19,16088,0
10,20,Martinez Brayelin Elizabeth ,OH,0,0,5,5,0.00,DOM,RECEPTION,1,19,16088,0
11,21,Martinez Jineiry ,MB,0,1,0,1,-100.00,DOM,RECEPTION,1,19,16088,0
12,23,Gonzalez Lopez Gaila Ceneida ,O,0,0,0,0,,DOM,RECEPTION,1,19,16088,0
13,25,Martinez Caro Larysmer ,OH,0,0,0,0,,DOM,RECEPTION,1,19,16088,0
0,5,Castillo Brenda ,L,1,0,2,3,33.33,DOM,RECEPTION,2,18,16088,0
1,16,Peña Isabel Yonkaira Paola ,OH,1,0,10,11,9.09,DOM,RECEPTION,2,18,16088,0
2,20,Martinez Brayelin Elizabeth ,OH,1,1,4,6,0.00,DOM,RECEPTION,2,18,16088,0
3,2,Rodriguez Duran Yaneirys ,L,0,0,0,0,,DOM,RECEPTION,2,18,16088,0
4,3,Eve Mejia Lisvel Elisa ,MB,0,0,0,0,,DOM,RECEPTION,2,18,16088,0
5,4,Peralta Luna Vielka Michelle ,OH,0,0,0,0,,DOM,RECEPTION,2,18,16088,0
6,7,Marte Frica Niverka Dharlenis (C),S,0,0,0,0,,DOM,RECEPTION,2,18,16088,0
7,8,Tapia Cruz Alondra Denis ,O,0,0,0,0,,DOM,RECEPTION,2,18,16088,0
8,9,Hinojosa Diaz Angelica Maria ,MB,0,0,0,0,,DOM,RECEPTION,2,18,16088,0
9,11,Gonzalez Geraldine Sthefany ,MB,0,1,1,2,-50.00,DOM,RECEPTION,2,18,16088,0
10,12,Perez Javier Yokaty ,S,0,0,0,0,,DOM,RECEPTION,2,18,16088,0
11,21,Martinez Jineiry ,MB,0,0,1,1,0.00,DOM,RECEPTION,2,18,16088,0
12,23,Gonzalez Lopez Gaila Ceneida ,O,0,0,0,0,,DOM,RECEPTION,2,18,16088,0
13,25,Martinez Caro Larysmer ,OH,0,0,0,0,,DOM,RECEPTION,2,18,16088,0
0,16,Peña Isabel Yonkaira Paola ,OH,2,0,6,8,25.00,DOM,RECEPTION,3,25,16088,1
1,20,Martinez Brayelin Elizabeth ,OH,2,0,2,4,50.00,DOM,RECEPTION,3,25,16088,1
2,5,Castillo Brenda ,L,1,1,1,3,0.00,DOM,RECEPTION,3,25,16088,1
3,2,Rodriguez Duran Yaneirys ,L,0,0,0,0,,DOM,RECEPTION,3,25,16088,1
4,3,Eve Mejia Lisvel Elisa ,MB,0,0,0,0,,DOM,RECEPTION,3,25,16088,1
5,4,Peralta Luna Vielka Michelle ,OH,0,0,0,0,,DOM,RECEPTION,3,25,16088,1
6,7,Marte Frica Niverka Dharlenis (C),S,0,0,1,1,0.00,DOM,RECEPTION,3,25,16088,1
7,8,Tapia Cruz Alondra Denis ,O,0,0,0,0,,DOM,RECEPTION,3,25,16088,1
8,9,Hinojosa Diaz Angelica Maria ,MB,0,0,0,0,,DOM,RECEPTION,3,25,16088,1
9,11,Gonzalez Geraldine Sthefany ,MB,0,0,0,0,,DOM,RECEPTION,3,25,16088,1
10,12,Perez Javier Yokaty ,S,0,0,0,0,,DOM,RECEPTION,3,25,16088,1
11,21,Martinez Jineiry ,MB,0,0,0,0,,DOM,RECEPTION,3,25,16088,1
12,23,Gonzalez Lopez Gaila Ceneida ,O,0,0,0,0,,DOM,RECEPTION,3,25,16088,1
13,25,Martinez Caro Larysmer ,OH,0,0,0,0,,DOM,RECEPTION,3,25,16088,1
0,16,Peña Isabel Yonkaira Paola ,OH,2,2,4,8,0.00,DOM,RECEPTION,4,21,16088,0
1,20,Martinez Brayelin Elizabeth ,OH,2,0,5,7,28.57,DOM,RECEPTION,4,21,16088,0
2,2,Rodriguez Duran Yaneirys ,L,0,0,1,1,0.00,DOM,RECEPTION,4,21,16088,0
3,3,Eve Mejia Lisvel Elisa ,MB,0,0,0,0,,DOM,RECEPTION,4,21,16088,0
4,4,Peralta Luna Vielka Michelle ,OH,0,0,0,0,,DOM,RECEPTION,4,21,16088,0
5,5,Castillo Brenda ,L,0,1,3,4,-25.00,DOM,RECEPTION,4,21,16088,0
6,7,Marte Frica Niverka Dharlenis (C),S,0,0,0,0,,DOM,RECEPTION,4,21,16088,0
7,8,Tapia Cruz Alondra Denis ,O,0,0,0,0,,DOM,RECEPTION,4,21,16088,0
8,9,Hinojosa Diaz Angelica Maria ,MB,0,0,0,0,,DOM,RECEPTION,4,21,16088,0
9,11,Gonzalez Geraldine Sthefany ,MB,0,0,0,0,,DOM,RECEPTION,4,21,16088,0
10,12,Perez Javier Yokaty ,S,0,0,0,0,,DOM,RECEPTION,4,21,16088,0
11,21,Martinez Jineiry ,MB,0,0,1,1,0.00,DOM,RECEPTION,4,21,16088,0
12,23,Gonzalez Lopez Gaila Ceneida ,O,0,0,0,0,,DOM,RECEPTION,4,21,16088,0
13,25,Martinez Caro Larysmer ,OH,0,0,0,0,,DOM,RECEPTION,4,21,16088,0
0,2,Pannoy Piyanut (C),L,7,1,8,16,37.50,THA,RECEPTION,0,0,16091,
1,19,Moksri Chatchu-On ,OH,3,2,25,30,3.33,THA,RECEPTION,0,0,16091,
2,1,Srithong Wipawee ,OH,1,2,8,11,-9.09,THA,RECEPTION,0,0,16091,
3,18,Kongyot Ajcharaporn ,OH,1,2,8,11,-9.09,THA,RECEPTION,0,0,16091,
4,3,Guedpard Pornpun ,S,0,0,0,0,,THA,RECEPTION,0,0,16091,
5,5,Nuekjang Thatdao ,MB,0,0,0,0,,THA,RECEPTION,0,0,16091,
6,12,Bamrungsuk Hattaya ,MB,0,0,0,0,,THA,RECEPTION,0,0,16091,
7,14,Chuewulim Sutadta ,OH,0,0,0,0,,THA,RECEPTION,0,0,16091,
8,15,Phomla Soraya ,S,0,0,0,0,,THA,RECEPTION,0,0,16091,
9,16,Kokram Pimpichaya ,O,0,0,0,0,,THA,RECEPTION,0,0,16091,
10,20,Pairoj Supattra ,L,0,0,0,0,,THA,RECEPTION,0,0,16091,
11,21,Sooksod Thanacha ,O,0,0,0,0,,THA,RECEPTION,0,0,16091,
12,24,Boonlert Tichakorn ,MB,0,0,0,0,,THA,RECEPTION,0,0,16091,
13,99,Bundasak Jarasporn ,MB,0,0,0,0,,THA,RECEPTION,0,0,16091,
0,2,Pannoy Piyanut (C),L,3,1,2,6,33.33,THA,RECEPTION,1,26,16091,0
1,18,Kongyot Ajcharaporn ,OH,1,0,7,8,12.50,THA,RECEPTION,1,26,16091,0
2,19,Moksri Chatchu-On ,OH,1,1,8,10,0.00,THA,RECEPTION,1,26,16091,0
3,1,Srithong Wipawee ,OH,0,0,0,0,,THA,RECEPTION,1,26,16091,0
4,3,Guedpard Pornpun ,S,0,0,0,0,,THA,RECEPTION,1,26,16091,0
5,5,Nuekjang Thatdao ,MB,0,0,0,0,,THA,RECEPTION,1,26,16091,0
6,12,Bamrungsuk Hattaya ,MB,0,0,0,0,,THA,RECEPTION,1,26,16091,0
7,14,Chuewulim Sutadta ,OH,0,0,0,0,,THA,RECEPTION,1,26,16091,0
8,15,Phomla Soraya ,S,0,0,0,0,,THA,RECEPTION,1,26,16091,0
9,16,Kokram Pimpichaya ,O,0,0,0,0,,THA,RECEPTION,1,26,16091,0
10,20,Pairoj Supattra ,L,0,0,0,0,,THA,RECEPTION,1,26,16091,0
11,21,Sooksod Thanacha ,O,0,0,0,0,,THA,RECEPTION,1,26,16091,0
12,24,Boonlert Tichakorn ,MB,0,0,0,0,,THA,RECEPTION,1,26,16091,0
13,99,Bundasak Jarasporn ,MB,0,0,0,0,,THA,RECEPTION,1,26,16091,0
0,2,Pannoy Piyanut (C),L,4,0,2,6,66.67,THA,RECEPTION,2,18,16091,0
1,1,Srithong Wipawee ,OH,1,1,3,5,0.00,THA,RECEPTION,2,18,16091,0
2,19,Moksri Chatchu-On ,OH,1,1,5,7,0.00,THA,RECEPTION,2,18,16091,0
3,3,Guedpard Pornpun ,S,0,0,0,0,,THA,RECEPTION,2,18,16091,0
4,5,Nuekjang Thatdao ,MB,0,0,0,0,,THA,RECEPTION,2,18,16091,0
5,12,Bamrungsuk Hattaya ,MB,0,0,0,0,,THA,RECEPTION,2,18,16091,0
6,14,Chuewulim Sutadta ,OH,0,0,0,0,,THA,RECEPTION,2,18,16091,0
7,15,Phomla Soraya ,S,0,0,0,0,,THA,RECEPTION,2,18,16091,0
8,16,Kokram Pimpichaya ,O,0,0,0,0,,THA,RECEPTION,2,18,16091,0
9,18,Kongyot Ajcharaporn ,OH,0,2,1,3,-66.67,THA,RECEPTION,2,18,16091,0
10,20,Pairoj Supattra ,L,0,0,0,0,,THA,RECEPTION,2,18,16091,0
11,21,Sooksod Thanacha ,O,0,0,0,0,,THA,RECEPTION,2,18,16091,0
12,24,Boonlert Tichakorn ,MB,0,0,0,0,,THA,RECEPTION,2,18,16091,0
13,99,Bundasak Jarasporn ,MB,0,0,0,0,,THA,RECEPTION,2,18,16091,0
0,19,Moksri Chatchu-On ,OH,1,0,12,13,7.69,THA,RECEPTION,3,20,16091,0
1,1,Srithong Wipawee ,OH,0,1,5,6,-16.67,THA,RECEPTION,3,20,16091,0
2,2,Pannoy Piyanut (C),L,0,0,4,4,0.00,THA,RECEPTION,3,20,16091,0
3,3,Guedpard Pornpun ,S,0,0,0,0,,THA,RECEPTION,3,20,16091,0
4,5,Nuekjang Thatdao ,MB,0,0,0,0,,THA,RECEPTION,3,20,16091,0
5,12,Bamrungsuk Hattaya ,MB,0,0,0,0,,THA,RECEPTION,3,20,16091,0
6,14,Chuewulim Sutadta ,OH,0,0,0,0,,THA,RECEPTION,3,20,16091,0
7,15,Phomla Soraya ,S,0,0,0,0,,THA,RECEPTION,3,20,16091,0
8,16,Kokram Pimpichaya ,O,0,0,0,0,,THA,RECEPTION,3,20,16091,0
9,18,Kongyot Ajcharaporn ,OH,0,0,0,0,,THA,RECEPTION,3,20,16091,0
10,20,Pairoj Supattra ,L,0,0,0,0,,THA,RECEPTION,3,20,16091,0
11,21,Sooksod Thanacha ,O,0,0,0,0,,THA,RECEPTION,3,20,16091,0
12,24,Boonlert Tichakorn ,MB,0,0,0,0,,THA,RECEPTION,3,20,16091,0
13,99,Bundasak Jarasporn ,MB,0,0,0,0,,THA,RECEPTION,3,20,16091,0
0,25,Reesink Florien ,L,7,0,6,13,53.85,NED,RECEPTION,0,0,16091,
1,5,Knollema Jolien ,OH,4,0,23,27,14.81,NED,RECEPTION,0,0,16091,
2,19,Daalderop Nika (C),OH,2,0,13,15,13.33,NED,RECEPTION,0,0,16091,
3,1,Knip Kirsten ,L,0,0,0,0,,NED,RECEPTION,0,0,16091,
4,3,Jasper Hester ,OH,0,0,0,0,,NED,RECEPTION,0,0,16091,
5,4,Plak Celeste ,O,0,0,0,0,,NED,RECEPTION,0,0,16091,
6,7,Lohuis Juliet ,MB,0,0,1,1,0.00,NED,RECEPTION,0,0,16091,
7,10,van Aalen Sarah ,S,0,0,0,0,,NED,RECEPTION,0,0,16091,
8,12,Bongaerts Britt ,S,0,0,0,0,,NED,RECEPTION,0,0,16091,
9,16,Baijens Indy ,MB,0,0,0,0,,NED,RECEPTION,0,0,16091,
10,17,Vos Iris ,OH,0,0,0,0,,NED,RECEPTION,0,0,16091,
11,23,Timmerman Eline ,MB,0,0,0,0,,NED,RECEPTION,0,0,16091,
12,27,Scholten Iris ,O,0,0,0,0,,NED,RECEPTION,0,0,16091,
13,33,Marring Nova ,OH,0,0,0,0,,NED,RECEPTION,0,0,16091,
0,25,Reesink Florien ,L,5,0,2,7,71.43,NED,RECEPTION,1,28,16091,1
1,5,Knollema Jolien ,OH,3,0,7,10,30.00,NED,RECEPTION,1,28,16091,1
2,1,Knip Kirsten ,L,0,0,0,0,,NED,RECEPTION,1,28,16091,1
3,3,Jasper Hester ,OH,0,0,0,0,,NED,RECEPTION,1,28,16091,1
4,4,Plak Celeste ,O,0,0,0,0,,NED,RECEPTION,1,28,16091,1
5,7,Lohuis Juliet ,MB,0,0,0,0,,NED,RECEPTION,1,28,16091,1
6,10,van Aalen Sarah ,S,0,0,0,0,,NED,RECEPTION,1,28,16091,1
7,12,Bongaerts Britt ,S,0,0,0,0,,NED,RECEPTION,1,28,16091,1
8,16,Baijens Indy ,MB,0,0,0,0,,NED,RECEPTION,1,28,16091,1
9,17,Vos Iris ,OH,0,0,0,0,,NED,RECEPTION,1,28,16091,1
10,19,Daalderop Nika (C),OH,0,0,5,5,0.00,NED,RECEPTION,1,28,16091,1
11,23,Timmerman Eline ,MB,0,0,0,0,,NED,RECEPTION,1,28,16091,1
12,27,Scholten Iris ,O,0,0,0,0,,NED,RECEPTION,1,28,16091,1
13,33,Marring Nova ,OH,0,0,0,0,,NED,RECEPTION,1,28,16091,1
0,5,Knollema Jolien ,OH,1,0,8,9,11.11,NED,RECEPTION,2,25,16091,1
1,1,Knip Kirsten ,L,0,0,0,0,,NED,RECEPTION,2,25,16091,1
2,3,Jasper Hester ,OH,0,0,0,0,,NED,RECEPTION,2,25,16091,1
3,4,Plak Celeste ,O,0,0,0,0,,NED,RECEPTION,2,25,16091,1
4,7,Lohuis Juliet ,MB,0,0,0,0,,NED,RECEPTION,2,25,16091,1
5,10,van Aalen Sarah ,S,0,0,0,0,,NED,RECEPTION,2,25,16091,1
6,12,Bongaerts Britt ,S,0,0,0,0,,NED,RECEPTION,2,25,16091,1
7,16,Baijens Indy ,MB,0,0,0,0,,NED,RECEPTION,2,25,16091,1
8,17,Vos Iris ,OH,0,0,0,0,,NED,RECEPTION,2,25,16091,1
9,19,Daalderop Nika (C),OH,0,0,5,5,0.00,NED,RECEPTION,2,25,16091,1
10,23,Timmerman Eline ,MB,0,0,0,0,,NED,RECEPTION,2,25,16091,1
11,25,Reesink Florien ,L,0,0,3,3,0.00,NED,RECEPTION,2,25,16091,1
12,27,Scholten Iris ,O,0,0,0,0,,NED,RECEPTION,2,25,16091,1
13,33,Marring Nova ,OH,0,0,0,0,,NED,RECEPTION,2,25,16091,1
0,19,Daalderop Nika (C),OH,2,0,3,5,40.00,NED,RECEPTION,3,25,16091,1
1,25,Reesink Florien ,L,2,0,1,3,66.67,NED,RECEPTION,3,25,16091,1
2,1,Knip Kirsten ,L,0,0,0,0,,NED,RECEPTION,3,25,16091,1
3,3,Jasper Hester ,OH,0,0,0,0,,NED,RECEPTION,3,25,16091,1
4,4,Plak Celeste ,O,0,0,0,0,,NED,RECEPTION,3,25,16091,1
5,5,Knollema Jolien ,OH,0,0,8,8,0.00,NED,RECEPTION,3,25,16091,1
6,7,Lohuis Juliet ,MB,0,0,1,1,0.00,NED,RECEPTION,3,25,16091,1
7,10,van Aalen Sarah ,S,0,0,0,0,,NED,RECEPTION,3,25,16091,1
8,12,Bongaerts Britt ,S,0,0,0,0,,NED,RECEPTION,3,25,16091,1
9,16,Baijens Indy ,MB,0,0,0,0,,NED,RECEPTION,3,25,16091,1
10,17,Vos Iris ,OH,0,0,0,0,,NED,RECEPTION,3,25,16091,1
11,23,Timmerman Eline ,MB,0,0,0,0,,NED,RECEPTION,3,25,16091,1
12,27,Scholten Iris ,O,0,0,0,0,,NED,RECEPTION,3,25,16091,1
13,33,Marring Nova ,OH,0,0,0,0,,NED,RECEPTION,3,25,16091,1
0,5,Frantti Alexandra ,OH,8,1,24,33,21.21,USA,RECEPTION,0,0,16092,
1,23,Robinson Kelsey ,OH,8,0,19,27,29.63,USA,RECEPTION,0,0,16092,
2,4,Wong-Orantes Justine (C),L,6,2,8,16,25.00,USA,RECEPTION,0,0,16092,
3,18,Bajema Kara ,OH,2,1,5,8,12.50,USA,RECEPTION,0,0,16092,
4,16,Rettke Dana ,MB,1,0,4,5,20.00,USA,RECEPTION,0,0,16092,
5,1,Hancock Micha ,S,0,0,3,3,0.00,USA,RECEPTION,0,0,16092,
6,6,Hentz Morgan ,L,0,0,0,0,,USA,RECEPTION,0,0,16092,
7,7,Carlini Lauren ,S,0,0,0,0,,USA,RECEPTION,0,0,16092,
8,8,Butler Brionne ,MB,0,0,0,0,,USA,RECEPTION,0,0,16092,
9,11,Drews Andrea ,O,0,0,0,0,,USA,RECEPTION,0,0,16092,
10,12,Thompson Jordan ,O,0,0,1,1,0.00,USA,RECEPTION,0,0,16092,
11,14,Stevenson Anna ,MB,0,0,0,0,,USA,RECEPTION,0,0,16092,
12,15,Washington Haleigh ,MB,0,0,1,1,0.00,USA,RECEPTION,0,0,16092,
13,22,Plummer Kathryn ,OH,0,0,0,0,,USA,RECEPTION,0,0,16092,
0,18,Bajema Kara ,OH,2,1,5,8,12.50,USA,RECEPTION,1,17,16092,0
1,4,Wong-Orantes Justine (C),L,1,1,2,4,0.00,USA,RECEPTION,1,17,16092,0
2,23,Robinson Kelsey ,OH,1,0,6,7,14.29,USA,RECEPTION,1,17,16092,0
3,1,Hancock Micha ,S,0,0,0,0,,USA,RECEPTION,1,17,16092,0
4,5,Frantti Alexandra ,OH,0,0,0,0,,USA,RECEPTION,1,17,16092,0
5,6,Hentz Morgan ,L,0,0,0,0,,USA,RECEPTION,1,17,16092,0
6,7,Carlini Lauren ,S,0,0,0,0,,USA,RECEPTION,1,17,16092,0
7,8,Butler Brionne ,MB,0,0,0,0,,USA,RECEPTION,1,17,16092,0
8,11,Drews Andrea ,O,0,0,0,0,,USA,RECEPTION,1,17,16092,0
9,12,Thompson Jordan ,O,0,0,1,1,0.00,USA,RECEPTION,1,17,16092,0
10,14,Stevenson Anna ,MB,0,0,0,0,,USA,RECEPTION,1,17,16092,0
11,15,Washington Haleigh ,MB,0,0,1,1,0.00,USA,RECEPTION,1,17,16092,0
12,16,Rettke Dana ,MB,0,0,1,1,0.00,USA,RECEPTION,1,17,16092,0
13,22,Plummer Kathryn ,OH,0,0,0,0,,USA,RECEPTION,1,17,16092,0
0,5,Frantti Alexandra ,OH,3,0,3,6,50.00,USA,RECEPTION,2,25,16092,1
1,23,Robinson Kelsey ,OH,1,0,1,2,50.00,USA,RECEPTION,2,25,16092,1
2,1,Hancock Micha ,S,0,0,1,1,0.00,USA,RECEPTION,2,25,16092,1
3,4,Wong-Orantes Justine (C),L,0,0,2,2,0.00,USA,RECEPTION,2,25,16092,1
4,6,Hentz Morgan ,L,0,0,0,0,,USA,RECEPTION,2,25,16092,1
5,7,Carlini Lauren ,S,0,0,0,0,,USA,RECEPTION,2,25,16092,1
6,8,Butler Brionne ,MB,0,0,0,0,,USA,RECEPTION,2,25,16092,1
7,11,Drews Andrea ,O,0,0,0,0,,USA,RECEPTION,2,25,16092,1
8,12,Thompson Jordan ,O,0,0,0,0,,USA,RECEPTION,2,25,16092,1
9,14,Stevenson Anna ,MB,0,0,0,0,,USA,RECEPTION,2,25,16092,1
10,15,Washington Haleigh ,MB,0,0,0,0,,USA,RECEPTION,2,25,16092,1
11,16,Rettke Dana ,MB,0,0,2,2,0.00,USA,RECEPTION,2,25,16092,1
12,18,Bajema Kara ,OH,0,0,0,0,,USA,RECEPTION,2,25,16092,1
13,22,Plummer Kathryn ,OH,0,0,0,0,,USA,RECEPTION,2,25,16092,1
0,4,Wong-Orantes Justine (C),L,2,0,0,2,100.00,USA,RECEPTION,3,27,16092,1
1,23,Robinson Kelsey ,OH,2,0,5,7,28.57,USA,RECEPTION,3,27,16092,1
2,1,Hancock Micha ,S,0,0,0,0,,USA,RECEPTION,3,27,16092,1
3,5,Frantti Alexandra ,OH,0,0,12,12,0.00,USA,RECEPTION,3,27,16092,1
4,6,Hentz Morgan ,L,0,0,0,0,,USA,RECEPTION,3,27,16092,1
5,7,Carlini Lauren ,S,0,0,0,0,,USA,RECEPTION,3,27,16092,1
6,8,Butler Brionne ,MB,0,0,0,0,,USA,RECEPTION,3,27,16092,1
7,11,Drews Andrea ,O,0,0,0,0,,USA,RECEPTION,3,27,16092,1
8,12,Thompson Jordan ,O,0,0,0,0,,USA,RECEPTION,3,27,16092,1
9,14,Stevenson Anna ,MB,0,0,0,0,,USA,RECEPTION,3,27,16092,1
10,15,Washington Haleigh ,MB,0,0,0,0,,USA,RECEPTION,3,27,16092,1
11,16,Rettke Dana ,MB,0,0,0,0,,USA,RECEPTION,3,27,16092,1
12,18,Bajema Kara ,OH,0,0,0,0,,USA,RECEPTION,3,27,16092,1
13,22,Plummer Kathryn ,OH,0,0,0,0,,USA,RECEPTION,3,27,16092,1
0,5,Frantti Alexandra ,OH,4,1,5,10,30.00,USA,RECEPTION,4,28,16092,0
1,23,Robinson Kelsey ,OH,3,0,2,5,60.00,USA,RECEPTION,4,28,16092,0
2,4,Wong-Orantes Justine (C),L,2,1,2,5,20.00,USA,RECEPTION,4,28,16092,0
3,16,Rettke Dana ,MB,1,0,1,2,50.00,USA,RECEPTION,4,28,16092,0
4,1,Hancock Micha ,S,0,0,2,2,0.00,USA,RECEPTION,4,28,16092,0
5,6,Hentz Morgan ,L,0,0,0,0,,USA,RECEPTION,4,28,16092,0
6,7,Carlini Lauren ,S,0,0,0,0,,USA,RECEPTION,4,28,16092,0
7,8,Butler Brionne ,MB,0,0,0,0,,USA,RECEPTION,4,28,16092,0
8,11,Drews Andrea ,O,0,0,0,0,,USA,RECEPTION,4,28,16092,0
9,12,Thompson Jordan ,O,0,0,0,0,,USA,RECEPTION,4,28,16092,0
10,14,Stevenson Anna ,MB,0,0,0,0,,USA,RECEPTION,4,28,16092,0
11,15,Washington Haleigh ,MB,0,0,0,0,,USA,RECEPTION,4,28,16092,0
12,18,Bajema Kara ,OH,0,0,0,0,,USA,RECEPTION,4,28,16092,0
13,22,Plummer Kathryn ,OH,0,0,0,0,,USA,RECEPTION,4,28,16092,0
0,4,Wong-Orantes Justine (C),L,1,0,2,3,33.33,USA,RECEPTION,5,16,16092,1
