,Player No,Player Name,Position,Successful,Errors,Attempts,Total,Efficiency %,Country,type,num_set,this_turn_score,num_race,win_or_lose
6,6,Janiska Jennifer ,OH,0,0,0,0,,GER,RECEPTION,1,19,13800,0
7,7,Vanjak Ivana ,OH,0,0,0,0,,GER,RECEPTION,1,19,13800,0
8,10,Stigrot Lena (C),OH,0,1,1,2,-50.00,GER,RECEPTION,1,19,13800,0
9,13,Hippe Saskia ,O,0,0,0,0,,GER,RECEPTION,1,19,13800,0
10,14,Schölzel Marie ,MB,0,0,0,0,,GER,RECEPTION,1,19,13800,0
11,21,Weitzel Camilla ,MB,0,0,0,0,,GER,RECEPTION,1,19,13800,0
12,22,Strubbe Monique ,MB,0,0,0,0,,GER,RECEPTION,1,19,13800,0
13,24,Cekulaev Anastasia ,MB,0,0,0,0,,GER,RECEPTION,1,19,13800,0
0,9,Alsmeier Lina ,OH,4,0,7,11,36.36,GER,RECEPTION,2,22,13800,0
1,10,Stigrot Lena (C),OH,3,0,5,8,37.50,GER,RECEPTION,2,22,13800,0
2,4,Pogany Anna ,L,2,0,0,2,100.00,GER,RECEPTION,2,22,13800,0
3,1,Bock Linda ,L,0,0,0,0,,GER,RECEPTION,2,22,13800,0
4,2,Kästner Pia ,S,0,0,0,0,,GER,RECEPTION,2,22,13800,0
5,5,Glaab Corina ,S,0,0,0,0,,GER,RECEPTION,2,22,13800,0
6,6,Janiska Jennifer ,OH,0,0,0,0,,GER,RECEPTION,2,22,13800,0
7,7,Vanjak Ivana ,OH,0,0,0,0,,GER,RECEPTION,2,22,13800,0
8,12,Orthmann Hanna ,OH,0,0,1,1,0.00,GER,RECEPTION,2,22,13800,0
9,13,Hippe Saskia ,O,0,0,0,0,,GER,RECEPTION,2,22,13800,0
10,14,Schölzel Marie ,MB,0,0,0,0,,GER,RECEPTION,2,22,13800,0
11,21,Weitzel Camilla ,MB,0,0,0,0,,GER,RECEPTION,2,22,13800,0
12,22,Strubbe Monique ,MB,0,0,0,0,,GER,RECEPTION,2,22,13800,0
13,24,Cekulaev Anastasia ,MB,0,0,0,0,,GER,RECEPTION,2,22,13800,0
0,9,Alsmeier Lina ,OH,4,0,7,11,36.36,GER,RECEPTION,3,25,13800,0
1,4,Pogany Anna ,L,2,0,4,6,33.33,GER,RECEPTION,3,25,13800,0
2,6,Janiska Jennifer ,OH,1,0,2,3,33.33,GER,RECEPTION,3,25,13800,0
3,10,Stigrot Lena (C),OH,1,0,1,2,50.00,GER,RECEPTION,3,25,13800,0
4,12,Orthmann Hanna ,OH,1,0,2,3,33.33,GER,RECEPTION,3,25,13800,0
5,1,Bock Linda ,L,0,0,0,0,,GER,RECEPTION,3,25,13800,0
6,2,Kästner Pia ,S,0,0,0,0,,GER,RECEPTION,3,25,13800,0
7,5,Glaab Corina ,S,0,0,0,0,,GER,RECEPTION,3,25,13800,0
8,7,Vanjak Ivana ,OH,0,0,0,0,,GER,RECEPTION,3,25,13800,0
9,13,Hippe Saskia ,O,0,0,0,0,,GER,RECEPTION,3,25,13800,0
10,14,Schölzel Marie ,MB,0,0,0,0,,GER,RECEPTION,3,25,13800,0
11,21,Weitzel Camilla ,MB,0,0,0,0,,GER,RECEPTION,3,25,13800,0
12,22,Strubbe Monique ,MB,0,0,0,0,,GER,RECEPTION,3,25,13800,0
13,24,Cekulaev Anastasia ,MB,0,0,0,0,,GER,RECEPTION,3,25,13800,0
0,9,Bosetti Caterina Chiara ,OH,8,2,7,17,35.29,ITA,RECEPTION,0,0,13800,
1,21,Degradi Alice Carlotta ,OH,7,3,20,30,13.33,ITA,RECEPTION,0,0,13800,
2,6,De Gennaro Monica ,L,6,0,4,10,60.00,ITA,RECEPTION,0,0,13800,
3,7,Fersino Eleonora ,L,1,0,2,3,33.33,ITA,RECEPTION,0,0,13800,
4,1,Lubian Marina ,MB,0,0,0,0,,ITA,RECEPTION,0,0,13800,
5,2,Bosio Francesca ,S,0,0,0,0,,ITA,RECEPTION,0,0,13800,
6,4,Bonifacio Sara ,MB,0,0,0,0,,ITA,RECEPTION,0,0,13800,
7,5,Malinov Ofelia ,S,0,0,0,0,,ITA,RECEPTION,0,0,13800,
8,10,Chirichella Cristina ,MB,0,0,1,1,0.00,ITA,RECEPTION,0,0,13800,
9,11,Danesi Anna ,MB,0,0,0,0,,ITA,RECEPTION,0,0,13800,
10,12,Guerra Anastasia ,OH,0,0,0,0,,ITA,RECEPTION,0,0,13800,
11,15,Nwakalor Sylvia Chinelo ,O,0,0,0,0,,ITA,RECEPTION,0,0,13800,
12,17,Sylla Myriam Fatime (C),OH,0,0,0,0,,ITA,RECEPTION,0,0,13800,
13,18,Egonu Paola Ogechi ,O,0,0,0,0,,ITA,RECEPTION,0,0,13800,
0,9,Bosetti Caterina Chiara ,OH,3,1,3,7,28.57,ITA,RECEPTION,1,25,13800,1
1,6,De Gennaro Monica ,L,1,0,2,3,33.33,ITA,RECEPTION,1,25,13800,1
2,21,Degradi Alice Carlotta ,OH,1,0,6,7,14.29,ITA,RECEPTION,1,25,13800,1
3,1,Lubian Marina ,MB,0,0,0,0,,ITA,RECEPTION,1,25,13800,1
4,2,Bosio Francesca ,S,0,0,0,0,,ITA,RECEPTION,1,25,13800,1
5,4,Bonifacio Sara ,MB,0,0,0,0,,ITA,RECEPTION,1,25,13800,1
6,5,Malinov Ofelia ,S,0,0,0,0,,ITA,RECEPTION,1,25,13800,1
7,7,Fersino Eleonora ,L,0,0,0,0,,ITA,RECEPTION,1,25,13800,1
8,10,Chirichella Cristina ,MB,0,0,0,0,,ITA,RECEPTION,1,25,13800,1
9,11,Danesi Anna ,MB,0,0,0,0,,ITA,RECEPTION,1,25,13800,1
10,12,Guerra Anastasia ,OH,0,0,0,0,,ITA,RECEPTION,1,25,13800,1
11,15,Nwakalor Sylvia Chinelo ,O,0,0,0,0,,ITA,RECEPTION,1,25,13800,1
12,17,Sylla Myriam Fatime (C),OH,0,0,0,0,,ITA,RECEPTION,1,25,13800,1
13,18,Egonu Paola Ogechi ,O,0,0,0,0,,ITA,RECEPTION,1,25,13800,1
0,21,Degradi Alice Carlotta ,OH,2,1,9,12,8.33,ITA,RECEPTION,2,25,13800,1
1,6,De Gennaro Monica ,L,1,0,1,2,50.00,ITA,RECEPTION,2,25,13800,1
2,7,Fersino Eleonora ,L,1,0,2,3,33.33,ITA,RECEPTION,2,25,13800,1
3,1,Lubian Marina ,MB,0,0,0,0,,ITA,RECEPTION,2,25,13800,1
4,2,Bosio Francesca ,S,0,0,0,0,,ITA,RECEPTION,2,25,13800,1
5,4,Bonifacio Sara ,MB,0,0,0,0,,ITA,RECEPTION,2,25,13800,1
6,5,Malinov Ofelia ,S,0,0,0,0,,ITA,RECEPTION,2,25,13800,1
7,9,Bosetti Caterina Chiara ,OH,0,0,1,1,0.00,ITA,RECEPTION,2,25,13800,1
8,10,Chirichella Cristina ,MB,0,0,1,1,0.00,ITA,RECEPTION,2,25,13800,1
9,11,Danesi Anna ,MB,0,0,0,0,,ITA,RECEPTION,2,25,13800,1
10,12,Guerra Anastasia ,OH,0,0,0,0,,ITA,RECEPTION,2,25,13800,1
11,15,Nwakalor Sylvia Chinelo ,O,0,0,0,0,,ITA,RECEPTION,2,25,13800,1
12,17,Sylla Myriam Fatime (C),OH,0,0,0,0,,ITA,RECEPTION,2,25,13800,1
13,18,Egonu Paola Ogechi ,O,0,0,0,0,,ITA,RECEPTION,2,25,13800,1
0,9,Bosetti Caterina Chiara ,OH,5,1,3,9,44.44,ITA,RECEPTION,3,27,13800,1
1,6,De Gennaro Monica ,L,4,0,1,5,80.00,ITA,RECEPTION,3,27,13800,1
2,21,Degradi Alice Carlotta ,OH,4,2,5,11,18.18,ITA,RECEPTION,3,27,13800,1
3,1,Lubian Marina ,MB,0,0,0,0,,ITA,RECEPTION,3,27,13800,1
4,2,Bosio Francesca ,S,0,0,0,0,,ITA,RECEPTION,3,27,13800,1
5,4,Bonifacio Sara ,MB,0,0,0,0,,ITA,RECEPTION,3,27,13800,1
6,5,Malinov Ofelia ,S,0,0,0,0,,ITA,RECEPTION,3,27,13800,1
7,7,Fersino Eleonora ,L,0,0,0,0,,ITA,RECEPTION,3,27,13800,1
8,10,Chirichella Cristina ,MB,0,0,0,0,,ITA,RECEPTION,3,27,13800,1
9,11,Danesi Anna ,MB,0,0,0,0,,ITA,RECEPTION,3,27,13800,1
10,12,Guerra Anastasia ,OH,0,0,0,0,,ITA,RECEPTION,3,27,13800,1
11,15,Nwakalor Sylvia Chinelo ,O,0,0,0,0,,ITA,RECEPTION,3,27,13800,1
12,17,Sylla Myriam Fatime (C),OH,0,0,0,0,,ITA,RECEPTION,3,27,13800,1
13,18,Egonu Paola Ogechi ,O,0,0,0,0,,ITA,RECEPTION,3,27,13800,1
0,22,Lozo Sara ,O,10,0,30,40,25.00,SRB,RECEPTION,0,0,13801,
1,12,Pusic Teodora ,L,7,0,10,17,41.18,SRB,RECEPTION,0,0,13801,
2,1,Busa Bianka ,OH,6,2,16,24,16.67,SRB,RECEPTION,0,0,13801,
3,2,Lazovic Katarina ,OH,2,0,6,8,25.00,SRB,RECEPTION,0,0,13801,
4,14,Aleksic Maja ,MB,1,0,1,2,50.00,SRB,RECEPTION,0,0,13801,
5,15,Stevanovic Jovana ,MB,1,0,1,2,50.00,SRB,RECEPTION,0,0,13801,
6,7,Jaksic Ana ,S,0,0,0,0,,SRB,RECEPTION,0,0,13801,
7,8,Mirkovic Sladjana ,S,0,0,0,0,,SRB,RECEPTION,0,0,13801,
8,13,Bjelica Ana (C),O,0,0,0,0,,SRB,RECEPTION,0,0,13801,
9,19,Milenkovic Bojana ,OH,0,1,0,1,-100.00,SRB,RECEPTION,0,0,13801,
10,21,Kocic Jovana ,MB,0,0,0,0,,SRB,RECEPTION,0,0,13801,
11,28,Delic Jelena ,MB,0,0,0,0,,SRB,RECEPTION,0,0,13801,
12,31,Djurdjevic Sanja ,L,0,0,0,0,,SRB,RECEPTION,0,0,13801,
13,34,Mirosavljevic Jovana ,OH,0,0,0,0,,SRB,RECEPTION,0,0,13801,
0,12,Pusic Teodora ,L,3,0,4,7,42.86,SRB,RECEPTION,1,25,13801,1
1,1,Busa Bianka ,OH,0,0,1,1,0.00,SRB,RECEPTION,1,25,13801,1
2,2,Lazovic Katarina ,OH,0,0,1,1,0.00,SRB,RECEPTION,1,25,13801,1
3,7,Jaksic Ana ,S,0,0,0,0,,SRB,RECEPTION,1,25,13801,1
4,8,Mirkovic Sladjana ,S,0,0,0,0,,SRB,RECEPTION,1,25,13801,1
5,13,Bjelica Ana (C),O,0,0,0,0,,SRB,RECEPTION,1,25,13801,1
6,14,Aleksic Maja ,MB,0,0,0,0,,SRB,RECEPTION,1,25,13801,1
7,15,Stevanovic Jovana ,MB,0,0,0,0,,SRB,RECEPTION,1,25,13801,1
8,19,Milenkovic Bojana ,OH,0,0,0,0,,SRB,RECEPTION,1,25,13801,1
9,21,Kocic Jovana ,MB,0,0,0,0,,SRB,RECEPTION,1,25,13801,1
10,22,Lozo Sara ,O,0,0,9,9,0.00,SRB,RECEPTION,1,25,13801,1
11,28,Delic Jelena ,MB,0,0,0,0,,SRB,RECEPTION,1,25,13801,1
12,31,Djurdjevic Sanja ,L,0,0,0,0,,SRB,RECEPTION,1,25,13801,1
13,34,Mirosavljevic Jovana ,OH,0,0,0,0,,SRB,RECEPTION,1,25,13801,1
0,2,Lazovic Katarina ,OH,2,0,5,7,28.57,SRB,RECEPTION,2,15,13801,0
1,22,Lozo Sara ,O,2,0,4,6,33.33,SRB,RECEPTION,2,15,13801,0
2,1,Busa Bianka ,OH,0,1,3,4,-25.00,SRB,RECEPTION,2,15,13801,0
3,7,Jaksic Ana ,S,0,0,0,0,,SRB,RECEPTION,2,15,13801,0
4,8,Mirkovic Sladjana ,S,0,0,0,0,,SRB,RECEPTION,2,15,13801,0
5,12,Pusic Teodora ,L,0,0,3,3,0.00,SRB,RECEPTION,2,15,13801,0
6,13,Bjelica Ana (C),O,0,0,0,0,,SRB,RECEPTION,2,15,13801,0
7,14,Aleksic Maja ,MB,0,0,0,0,,SRB,RECEPTION,2,15,13801,0
8,15,Stevanovic Jovana ,MB,0,0,1,1,0.00,SRB,RECEPTION,2,15,13801,0
9,19,Milenkovic Bojana ,OH,0,1,0,1,-100.00,SRB,RECEPTION,2,15,13801,0
10,21,Kocic Jovana ,MB,0,0,0,0,,SRB,RECEPTION,2,15,13801,0
11,28,Delic Jelena ,MB,0,0,0,0,,SRB,RECEPTION,2,15,13801,0
12,31,Djurdjevic Sanja ,L,0,0,0,0,,SRB,RECEPTION,2,15,13801,0
13,34,Mirosavljevic Jovana ,OH,0,0,0,0,,SRB,RECEPTION,2,15,13801,0
0,22,Lozo Sara ,O,4,0,9,13,30.77,SRB,RECEPTION,3,20,13801,0
1,1,Busa Bianka ,OH,3,1,4,8,25.00,SRB,RECEPTION,3,20,13801,0
2,12,Pusic Teodora ,L,1,0,1,2,50.00,SRB,RECEPTION,3,20,13801,0
3,15,Stevanovic Jovana ,MB,1,0,0,1,100.00,SRB,RECEPTION,3,20,13801,0
4,2,Lazovic Katarina ,OH,0,0,0,0,,SRB,RECEPTION,3,20,13801,0
5,7,Jaksic Ana ,S,0,0,0,0,,SRB,RECEPTION,3,20,13801,0
6,8,Mirkovic Sladjana ,S,0,0,0,0,,SRB,RECEPTION,3,20,13801,0
7,13,Bjelica Ana (C),O,0,0,0,0,,SRB,RECEPTION,3,20,13801,0
8,14,Aleksic Maja ,MB,0,0,0,0,,SRB,RECEPTION,3,20,13801,0
9,19,Milenkovic Bojana ,OH,0,0,0,0,,SRB,RECEPTION,3,20,13801,0
10,21,Kocic Jovana ,MB,0,0,0,0,,SRB,RECEPTION,3,20,13801,0
11,28,Delic Jelena ,MB,0,0,0,0,,SRB,RECEPTION,3,20,13801,0
12,31,Djurdjevic Sanja ,L,0,0,0,0,,SRB,RECEPTION,3,20,13801,0
13,34,Mirosavljevic Jovana ,OH,0,0,0,0,,SRB,RECEPTION,3,20,13801,0
0,22,Lozo Sara ,O,3,0,3,6,50.00,SRB,RECEPTION,4,25,13801,1
1,1,Busa Bianka ,OH,2,0,7,9,22.22,SRB,RECEPTION,4,25,13801,1
2,12,Pusic Teodora ,L,2,0,1,3,66.67,SRB,RECEPTION,4,25,13801,1
3,2,Lazovic Katarina ,OH,0,0,0,0,,SRB,RECEPTION,4,25,13801,1
4,7,Jaksic Ana ,S,0,0,0,0,,SRB,RECEPTION,4,25,13801,1
5,8,Mirkovic Sladjana ,S,0,0,0,0,,SRB,RECEPTION,4,25,13801,1
6,13,Bjelica Ana (C),O,0,0,0,0,,SRB,RECEPTION,4,25,13801,1
7,14,Aleksic Maja ,MB,0,0,0,0,,SRB,RECEPTION,4,25,13801,1
8,15,Stevanovic Jovana ,MB,0,0,0,0,,SRB,RECEPTION,4,25,13801,1
9,19,Milenkovic Bojana ,OH,0,0,0,0,,SRB,RECEPTION,4,25,13801,1
10,21,Kocic Jovana ,MB,0,0,0,0,,SRB,RECEPTION,4,25,13801,1
11,28,Delic Jelena ,MB,0,0,0,0,,SRB,RECEPTION,4,25,13801,1
12,31,Djurdjevic Sanja ,L,0,0,0,0,,SRB,RECEPTION,4,25,13801,1
13,34,Mirosavljevic Jovana ,OH,0,0,0,0,,SRB,RECEPTION,4,25,13801,1
0,1,Busa Bianka ,OH,1,0,1,2,50.00,SRB,RECEPTION,5,15,13801,1
1,12,Pusic Teodora ,L,1,0,1,2,50.00,SRB,RECEPTION,5,15,13801,1
2,14,Aleksic Maja ,MB,1,0,1,2,50.00,SRB,RECEPTION,5,15,13801,1
3,22,Lozo Sara ,O,1,0,5,6,16.67,SRB,RECEPTION,5,15,13801,1
4,2,Lazovic Katarina ,OH,0,0,0,0,,SRB,RECEPTION,5,15,13801,1
5,7,Jaksic Ana ,S,0,0,0,0,,SRB,RECEPTION,5,15,13801,1
6,8,Mirkovic Sladjana ,S,0,0,0,0,,SRB,RECEPTION,5,15,13801,1
7,13,Bjelica Ana (C),O,0,0,0,0,,SRB,RECEPTION,5,15,13801,1
8,15,Stevanovic Jovana ,MB,0,0,0,0,,SRB,RECEPTION,5,15,13801,1
9,19,Milenkovic Bojana ,OH,0,0,0,0,,SRB,RECEPTION,5,15,13801,1
10,21,Kocic Jovana ,MB,0,0,0,0,,SRB,RECEPTION,5,15,13801,1
11,28,Delic Jelena ,MB,0,0,0,0,,SRB,RECEPTION,5,15,13801,1
12,31,Djurdjevic Sanja ,L,0,0,0,0,,SRB,RECEPTION,5,15,13801,1
13,34,Mirosavljevic Jovana ,OH,0,0,0,0,,SRB,RECEPTION,5,15,13801,1
0,7,Baladin Hande ,OH,16,2,22,40,35.00,TUR,RECEPTION,0,0,13801,
1,9,Diken Meliha ,O,11,2,24,37,24.32,TUR,RECEPTION,0,0,13801,
2,2,Akoz Simge Sebnem ,L,3,0,0,3,100.00,TUR,RECEPTION,0,0,13801,
3,4,Ivegin Tugba ,OH,2,0,2,4,50.00,TUR,RECEPTION,0,0,13801,
4,10,Aykac Altıntaş Ayca ,L,1,0,6,7,14.29,TUR,RECEPTION,0,0,13801,
5,1,Arici Beyza ,MB,0,0,0,0,,TUR,RECEPTION,0,0,13801,
6,3,Özbay Cansu ,S,0,0,1,1,0.00,TUR,RECEPTION,0,0,13801,
7,5,Akbay Bahar ,MB,0,0,0,0,,TUR,RECEPTION,0,0,13801,
8,11,Cebecioglu Derya ,OH,0,0,0,0,,TUR,RECEPTION,0,0,13801,
9,12,Şahin Elif ,S,0,0,0,0,,TUR,RECEPTION,0,0,13801,
10,13,Boz Meryem ,O,0,0,0,0,,TUR,RECEPTION,0,0,13801,
11,14,Erdem Dündar Eda (C),MB,0,0,0,0,,TUR,RECEPTION,0,0,13801,
12,18,Gunes Zehra ,MB,0,0,0,0,,TUR,RECEPTION,0,0,13801,
13,99,Karakurt Ebrar ,O,0,0,0,0,,TUR,RECEPTION,0,0,13801,
0,7,Baladin Hande ,OH,5,1,7,13,30.77,TUR,RECEPTION,1,19,13801,0
1,4,Ivegin Tugba ,OH,2,0,2,4,50.00,TUR,RECEPTION,1,19,13801,0
2,1,Arici Beyza ,MB,0,0,0,0,,TUR,RECEPTION,1,19,13801,0
3,2,Akoz Simge Sebnem ,L,0,0,0,0,,TUR,RECEPTION,1,19,13801,0
4,3,Özbay Cansu ,S,0,0,0,0,,TUR,RECEPTION,1,19,13801,0
5,5,Akbay Bahar ,MB,0,0,0,0,,TUR,RECEPTION,1,19,13801,0
6,9,Diken Meliha ,O,0,0,0,0,,TUR,RECEPTION,1,19,13801,0
7,10,Aykac Altıntaş Ayca ,L,0,0,4,4,0.00,TUR,RECEPTION,1,19,13801,0
8,11,Cebecioglu Derya ,OH,0,0,0,0,,TUR,RECEPTION,1,19,13801,0
9,12,Şahin Elif ,S,0,0,0,0,,TUR,RECEPTION,1,19,13801,0
10,13,Boz Meryem ,O,0,0,0,0,,TUR,RECEPTION,1,19,13801,0
11,14,Erdem Dündar Eda (C),MB,0,0,0,0,,TUR,RECEPTION,1,19,13801,0
12,18,Gunes Zehra ,MB,0,0,0,0,,TUR,RECEPTION,1,19,13801,0
13,99,Karakurt Ebrar ,O,0,0,0,0,,TUR,RECEPTION,1,19,13801,0
0,9,Diken Meliha ,O,2,0,7,9,22.22,TUR,RECEPTION,2,25,13801,1
1,7,Baladin Hande ,OH,1,0,3,4,25.00,TUR,RECEPTION,2,25,13801,1
2,1,Arici Beyza ,MB,0,0,0,0,,TUR,RECEPTION,2,25,13801,1
3,2,Akoz Simge Sebnem ,L,0,0,0,0,,TUR,RECEPTION,2,25,13801,1
4,3,Özbay Cansu ,S,0,0,0,0,,TUR,RECEPTION,2,25,13801,1
5,4,Ivegin Tugba ,OH,0,0,0,0,,TUR,RECEPTION,2,25,13801,1
6,5,Akbay Bahar ,MB,0,0,0,0,,TUR,RECEPTION,2,25,13801,1
7,10,Aykac Altıntaş Ayca ,L,0,0,2,2,0.00,TUR,RECEPTION,2,25,13801,1
8,11,Cebecioglu Derya ,OH,0,0,0,0,,TUR,RECEPTION,2,25,13801,1
9,12,Şahin Elif ,S,0,0,0,0,,TUR,RECEPTION,2,25,13801,1
10,13,Boz Meryem ,O,0,0,0,0,,TUR,RECEPTION,2,25,13801,1
11,14,Erdem Dündar Eda (C),MB,0,0,0,0,,TUR,RECEPTION,2,25,13801,1
12,18,Gunes Zehra ,MB,0,0,0,0,,TUR,RECEPTION,2,25,13801,1
13,99,Karakurt Ebrar ,O,0,0,0,0,,TUR,RECEPTION,2,25,13801,1
0,9,Diken Meliha ,O,3,1,10,14,14.29,TUR,RECEPTION,3,25,13801,1
1,7,Baladin Hande ,OH,1,0,5,6,16.67,TUR,RECEPTION,3,25,13801,1
2,1,Arici Beyza ,MB,0,0,0,0,,TUR,RECEPTION,3,25,13801,1
3,2,Akoz Simge Sebnem ,L,0,0,0,0,,TUR,RECEPTION,3,25,13801,1
4,3,Özbay Cansu ,S,0,0,0,0,,TUR,RECEPTION,3,25,13801,1
5,4,Ivegin Tugba ,OH,0,0,0,0,,TUR,RECEPTION,3,25,13801,1
6,5,Akbay Bahar ,MB,0,0,0,0,,TUR,RECEPTION,3,25,13801,1
7,10,Aykac Altıntaş Ayca ,L,0,0,0,0,,TUR,RECEPTION,3,25,13801,1
8,11,Cebecioglu Derya ,OH,0,0,0,0,,TUR,RECEPTION,3,25,13801,1
9,12,Şahin Elif ,S,0,0,0,0,,TUR,RECEPTION,3,25,13801,1
10,13,Boz Meryem ,O,0,0,0,0,,TUR,RECEPTION,3,25,13801,1
11,14,Erdem Dündar Eda (C),MB,0,0,0,0,,TUR,RECEPTION,3,25,13801,1
12,18,Gunes Zehra ,MB,0,0,0,0,,TUR,RECEPTION,3,25,13801,1
13,99,Karakurt Ebrar ,O,0,0,0,0,,TUR,RECEPTION,3,25,13801,1
0,7,Baladin Hande ,OH,8,1,7,16,43.75,TUR,RECEPTION,4,22,13801,0
1,9,Diken Meliha ,O,1,0,3,4,25.00,TUR,RECEPTION,4,22,13801,0
2,10,Aykac Altıntaş Ayca ,L,1,0,0,1,100.00,TUR,RECEPTION,4,22,13801,0
3,1,Arici Beyza ,MB,0,0,0,0,,TUR,RECEPTION,4,22,13801,0
4,2,Akoz Simge Sebnem ,L,0,0,0,0,,TUR,RECEPTION,4,22,13801,0
5,3,Özbay Cansu ,S,0,0,1,1,0.00,TUR,RECEPTION,4,22,13801,0
6,4,Ivegin Tugba ,OH,0,0,0,0,,TUR,RECEPTION,4,22,13801,0
7,5,Akbay Bahar ,MB,0,0,0,0,,TUR,RECEPTION,4,22,13801,0
8,11,Cebecioglu Derya ,OH,0,0,0,0,,TUR,RECEPTION,4,22,13801,0
9,12,Şahin Elif ,S,0,0,0,0,,TUR,RECEPTION,4,22,13801,0
10,13,Boz Meryem ,O,0,0,0,0,,TUR,RECEPTION,4,22,13801,0
11,14,Erdem Dündar Eda (C),MB,0,0,0,0,,TUR,RECEPTION,4,22,13801,0
12,18,Gunes Zehra ,MB,0,0,0,0,,TUR,RECEPTION,4,22,13801,0
13,99,Karakurt Ebrar ,O,0,0,0,0,,TUR,RECEPTION,4,22,13801,0
0,9,Diken Meliha ,O,5,1,4,10,40.00,TUR,RECEPTION,5,13,13801,0
1,2,Akoz Simge Sebnem ,L,3,0,0,3,100.00,TUR,RECEPTION,5,13,13801,0
2,7,Baladin Hande ,OH,1,0,0,1,100.00,TUR,RECEPTION,5,13,13801,0
3,1,Arici Beyza ,MB,0,0,0,0,,TUR,RECEPTION,5,13,13801,0
4,3,Özbay Cansu ,S,0,0,0,0,,TUR,RECEPTION,5,13,13801,0
5,4,Ivegin Tugba ,OH,0,0,0,0,,TUR,RECEPTION,5,13,13801,0
6,5,Akbay Bahar ,MB,0,0,0,0,,TUR,RECEPTION,5,13,13801,0
7,10,Aykac Altıntaş Ayca ,L,0,0,0,0,,TUR,RECEPTION,5,13,13801,0
8,11,Cebecioglu Derya ,OH,0,0,0,0,,TUR,RECEPTION,5,13,13801,0
9,12,Şahin Elif ,S,0,0,0,0,,TUR,RECEPTION,5,13,13801,0
10,13,Boz Meryem ,O,0,0,0,0,,TUR,RECEPTION,5,13,13801,0
11,14,Erdem Dündar Eda (C),MB,0,0,0,0,,TUR,RECEPTION,5,13,13801,0
12,18,Gunes Zehra ,MB,0,0,0,0,,TUR,RECEPTION,5,13,13801,0
13,99,Karakurt Ebrar ,O,0,0,0,0,,TUR,RECEPTION,5,13,13801,0
0,11,Buijs Anne (C),OH,17,0,13,30,56.67,NED,RECEPTION,0,0,13802,
1,9,Schoot Myrthe ,L,13,2,10,25,44.00,NED,RECEPTION,0,0,13802,
2,2,Savelkoel Fleur ,OH,10,0,11,21,47.62,NED,RECEPTION,0,0,13802,
3,23,Timmerman Eline ,MB,3,0,0,3,100.00,NED,RECEPTION,0,0,13802,
4,5,Knollema Jolien ,OH,1,0,8,9,11.11,NED,RECEPTION,0,0,13802,
5,7,Lohuis Juliet ,MB,1,0,0,1,100.00,NED,RECEPTION,0,0,13802,
6,4,Plak Celeste ,O,0,0,0,0,,NED,RECEPTION,0,0,13802,
7,12,Bongaerts Britt ,S,0,0,0,0,,NED,RECEPTION,0,0,13802,
8,14,Dijkema Laura ,S,0,0,0,0,,NED,RECEPTION,0,0,13802,
9,16,Baijens Indy ,MB,0,0,0,0,,NED,RECEPTION,0,0,13802,
10,18,Jasper Marrit ,OH,0,1,2,3,-33.33,NED,RECEPTION,0,0,13802,
11,19,Daalderop Nika ,OH,0,0,0,0,,NED,RECEPTION,0,0,13802,
12,25,Reesink Florien ,L,0,0,0,0,,NED,RECEPTION,0,0,13802,
13,26,Dambrink Elles ,O,0,0,1,1,0.00,NED,RECEPTION,0,0,13802,
0,2,Savelkoel Fleur ,OH,3,0,7,10,30.00,NED,RECEPTION,1,25,13802,1
1,9,Schoot Myrthe ,L,3,1,3,7,28.57,NED,RECEPTION,1,25,13802,1
2,11,Buijs Anne (C),OH,2,0,2,4,50.00,NED,RECEPTION,1,25,13802,1
3,4,Plak Celeste ,O,0,0,0,0,,NED,RECEPTION,1,25,13802,1
4,5,Knollema Jolien ,OH,0,0,0,0,,NED,RECEPTION,1,25,13802,1
5,7,Lohuis Juliet ,MB,0,0,0,0,,NED,RECEPTION,1,25,13802,1
6,12,Bongaerts Britt ,S,0,0,0,0,,NED,RECEPTION,1,25,13802,1
7,14,Dijkema Laura ,S,0,0,0,0,,NED,RECEPTION,1,25,13802,1
8,16,Baijens Indy ,MB,0,0,0,0,,NED,RECEPTION,1,25,13802,1
9,18,Jasper Marrit ,OH,0,0,0,0,,NED,RECEPTION,1,25,13802,1
10,19,Daalderop Nika ,OH,0,0,0,0,,NED,RECEPTION,1,25,13802,1
11,23,Timmerman Eline ,MB,0,0,0,0,,NED,RECEPTION,1,25,13802,1
12,25,Reesink Florien ,L,0,0,0,0,,NED,RECEPTION,1,25,13802,1
13,26,Dambrink Elles ,O,0,0,1,1,0.00,NED,RECEPTION,1,25,13802,1
0,11,Buijs Anne (C),OH,6,0,6,12,50.00,NED,RECEPTION,2,20,13802,0
1,2,Savelkoel Fleur ,OH,3,0,4,7,42.86,NED,RECEPTION,2,20,13802,0
2,9,Schoot Myrthe ,L,1,0,2,3,33.33,NED,RECEPTION,2,20,13802,0
3,23,Timmerman Eline ,MB,1,0,0,1,100.00,NED,RECEPTION,2,20,13802,0
4,4,Plak Celeste ,O,0,0,0,0,,NED,RECEPTION,2,20,13802,0
5,5,Knollema Jolien ,OH,0,0,0,0,,NED,RECEPTION,2,20,13802,0
6,7,Lohuis Juliet ,MB,0,0,0,0,,NED,RECEPTION,2,20,13802,0
