,Player No,Player Name,Position,Total ABS,Attack Points,Block Points,Serve Points,Errors, Efficiency %,Country,type,num_set,this_turn_score,num_race,win_or_lose
3,4,Bonifacio Sara ,MB,2,2,0,0,,0.00,ITA,SCORING,3,25,13795,1
4,12,Guerra Anastasia ,OH,2,2,0,0,,0.00,ITA,SCORING,3,25,13795,1
5,2,Bosio Francesca ,S,1,0,1,0,,0.00,ITA,SCORING,3,25,13795,1
6,1,Lubian Marina ,MB,0,0,0,0,,0.00,ITA,SCORING,3,25,13795,1
7,5,Malinov Ofelia ,S,0,0,0,0,,,ITA,SCORING,3,25,13795,1
8,6,De Gennaro Monica ,L,0,0,0,0,,,ITA,SCORING,3,25,13795,1
9,7,Fersino Eleonora ,L,0,0,0,0,,,ITA,SCORING,3,25,13795,1
10,9,Bosetti Caterina Chiara ,OH,0,0,0,0,,,ITA,SCORING,3,25,13795,1
11,11,Danesi Anna ,MB,0,0,0,0,,,ITA,SCORING,3,25,13795,1
12,17,Sylla Myriam Fatime (C),OH,0,0,0,0,,,ITA,SCORING,3,25,13795,1
13,18,Egonu Paola Ogechi ,O,0,0,0,0,,,ITA,SCORING,3,25,13795,1
0,12,Guerra Anastasia ,OH,5,5,0,0,,50.00,ITA,SCORING,4,16,13795,0
1,4,Bonifacio Sara ,MB,3,2,1,0,,33.33,ITA,SCORING,4,16,13795,0
2,9,Bosetti Caterina Chiara ,OH,2,1,1,0,,0.00,ITA,SCORING,4,16,13795,0
3,15,Nwakalor Sylvia Chinelo ,O,1,0,1,0,,0.00,ITA,SCORING,4,16,13795,0
4,18,Egonu Paola Ogechi ,O,1,1,0,0,,-50.00,ITA,SCORING,4,16,13795,0
5,1,Lubian Marina ,MB,0,0,0,0,,0.00,ITA,SCORING,4,16,13795,0
6,2,Bosio Francesca ,S,0,0,0,0,,0.00,ITA,SCORING,4,16,13795,0
7,5,Malinov Ofelia ,S,0,0,0,0,,0.00,ITA,SCORING,4,16,13795,0
8,6,De Gennaro Monica ,L,0,0,0,0,,,ITA,SCORING,4,16,13795,0
9,7,Fersino Eleonora ,L,0,0,0,0,,,ITA,SCORING,4,16,13795,0
10,10,Chirichella Cristina ,MB,0,0,0,0,,-30.00,ITA,SCORING,4,16,13795,0
11,11,Danesi Anna ,MB,0,0,0,0,,,ITA,SCORING,4,16,13795,0
12,17,Sylla Myriam Fatime (C),OH,0,0,0,0,,,ITA,SCORING,4,16,13795,0
13,21,Degradi Alice Carlotta ,OH,0,0,0,0,,,ITA,SCORING,4,16,13795,0
0,18,Egonu Paola Ogechi ,O,7,5,1,1,,23.53,ITA,SCORING,5,15,13795,1
1,9,Bosetti Caterina Chiara ,OH,4,3,1,0,,21.43,ITA,SCORING,5,15,13795,1
2,4,Bonifacio Sara ,MB,1,1,0,0,,33.33,ITA,SCORING,5,15,13795,1
3,1,Lubian Marina ,MB,0,0,0,0,,-50.00,ITA,SCORING,5,15,13795,1
4,2,Bosio Francesca ,S,0,0,0,0,,0.00,ITA,SCORING,5,15,13795,1
5,5,Malinov Ofelia ,S,0,0,0,0,,0.00,ITA,SCORING,5,15,13795,1
6,6,De Gennaro Monica ,L,0,0,0,0,,,ITA,SCORING,5,15,13795,1
7,7,Fersino Eleonora ,L,0,0,0,0,,,ITA,SCORING,5,15,13795,1
8,10,Chirichella Cristina ,MB,0,0,0,0,,-33.33,ITA,SCORING,5,15,13795,1
9,11,Danesi Anna ,MB,0,0,0,0,,,ITA,SCORING,5,15,13795,1
10,12,Guerra Anastasia ,OH,0,0,0,0,,-50.00,ITA,SCORING,5,15,13795,1
11,15,Nwakalor Sylvia Chinelo ,O,0,0,0,0,,,ITA,SCORING,5,15,13795,1
12,17,Sylla Myriam Fatime (C),OH,0,0,0,0,,,ITA,SCORING,5,15,13795,1
13,21,Degradi Alice Carlotta ,OH,0,0,0,0,,,ITA,SCORING,5,15,13795,1
0,16,Peña Isabel Yonkaira Paola ,OH,20,19,1,0,,9.23,DOM,SCORING,0,0,13795,
1,20,Martinez Brayelin Elizabeth ,OH,17,15,2,0,,17.24,DOM,SCORING,0,0,13795,
2,23,Gonzalez Lopez Gaila Ceneida ,O,16,13,3,0,,5.66,DOM,SCORING,0,0,13795,
3,21,Martinez Jineiry ,MB,11,7,2,2,,14.63,DOM,SCORING,0,0,13795,
4,24,Gonzalez Geraldine Sthefany ,MB,8,5,3,0,,3.45,DOM,SCORING,0,0,13795,
5,4,Peralta Luna Vielka Michelle ,OH,3,3,0,0,,28.57,DOM,SCORING,0,0,13795,
6,7,Marte Frica Niverka Dharlenis (C),S,3,1,0,2,,-13.33,DOM,SCORING,0,0,13795,
7,17,Mambru Casilla Gina Altagracia ,O,1,1,0,0,,-33.33,DOM,SCORING,0,0,13795,
8,2,Rodriguez Duran Yaneirys ,L,0,0,0,0,,,DOM,SCORING,0,0,13795,
9,3,Rabit Esthefany ,L,0,0,0,0,,,DOM,SCORING,0,0,13795,
10,6,Dominguez Martinez Camil Inmaculada ,S,0,0,0,0,,-33.33,DOM,SCORING,0,0,13795,
11,9,Hinojosa Diaz Angelica Maria ,MB,0,0,0,0,,-100.00,DOM,SCORING,0,0,13795,
12,15,Guillen Paredes Madeline Jazmin ,OH,0,0,0,0,,-12.50,DOM,SCORING,0,0,13795,
13,25,Martinez Caro Larysmer ,OH,0,0,0,0,,,DOM,SCORING,0,0,13795,
0,16,Peña Isabel Yonkaira Paola ,OH,6,6,0,0,,15.79,DOM,SCORING,1,23,13795,0
1,23,Gonzalez Lopez Gaila Ceneida ,O,6,5,1,0,,18.75,DOM,SCORING,1,23,13795,0
2,20,Martinez Brayelin Elizabeth ,OH,5,4,1,0,,5.56,DOM,SCORING,1,23,13795,0
3,21,Martinez Jineiry ,MB,2,1,1,0,,10.00,DOM,SCORING,1,23,13795,0
4,2,Rodriguez Duran Yaneirys ,L,0,0,0,0,,,DOM,SCORING,1,23,13795,0
5,3,Rabit Esthefany ,L,0,0,0,0,,,DOM,SCORING,1,23,13795,0
6,4,Peralta Luna Vielka Michelle ,OH,0,0,0,0,,,DOM,SCORING,1,23,13795,0
7,6,Dominguez Martinez Camil Inmaculada ,S,0,0,0,0,,0.00,DOM,SCORING,1,23,13795,0
8,7,Marte Frica Niverka Dharlenis (C),S,0,0,0,0,,-40.00,DOM,SCORING,1,23,13795,0
9,9,Hinojosa Diaz Angelica Maria ,MB,0,0,0,0,,,DOM,SCORING,1,23,13795,0
10,15,Guillen Paredes Madeline Jazmin ,OH,0,0,0,0,,0.00,DOM,SCORING,1,23,13795,0
11,17,Mambru Casilla Gina Altagracia ,O,0,0,0,0,,,DOM,SCORING,1,23,13795,0
12,24,Gonzalez Geraldine Sthefany ,MB,0,0,0,0,,-33.33,DOM,SCORING,1,23,13795,0
13,25,Martinez Caro Larysmer ,OH,0,0,0,0,,,DOM,SCORING,1,23,13795,0
0,16,Peña Isabel Yonkaira Paola ,OH,7,6,1,0,,28.57,DOM,SCORING,2,25,13795,1
1,23,Gonzalez Lopez Gaila Ceneida ,O,5,4,1,0,,15.38,DOM,SCORING,2,25,13795,1
2,7,Marte Frica Niverka Dharlenis (C),S,3,1,0,2,,16.67,DOM,SCORING,2,25,13795,1
3,20,Martinez Brayelin Elizabeth ,OH,3,3,0,0,,21.43,DOM,SCORING,2,25,13795,1
4,21,Martinez Jineiry ,MB,2,1,0,1,,25.00,DOM,SCORING,2,25,13795,1
5,2,Rodriguez Duran Yaneirys ,L,0,0,0,0,,,DOM,SCORING,2,25,13795,1
6,3,Rabit Esthefany ,L,0,0,0,0,,,DOM,SCORING,2,25,13795,1
7,4,Peralta Luna Vielka Michelle ,OH,0,0,0,0,,,DOM,SCORING,2,25,13795,1
8,6,Dominguez Martinez Camil Inmaculada ,S,0,0,0,0,,,DOM,SCORING,2,25,13795,1
9,9,Hinojosa Diaz Angelica Maria ,MB,0,0,0,0,,,DOM,SCORING,2,25,13795,1
10,15,Guillen Paredes Madeline Jazmin ,OH,0,0,0,0,,0.00,DOM,SCORING,2,25,13795,1
11,17,Mambru Casilla Gina Altagracia ,O,0,0,0,0,,,DOM,SCORING,2,25,13795,1
12,24,Gonzalez Geraldine Sthefany ,MB,0,0,0,0,,-66.67,DOM,SCORING,2,25,13795,1
13,25,Martinez Caro Larysmer ,OH,0,0,0,0,,,DOM,SCORING,2,25,13795,1
0,24,Gonzalez Geraldine Sthefany ,MB,4,2,2,0,,20.00,DOM,SCORING,3,19,13795,0
1,4,Peralta Luna Vielka Michelle ,OH,3,3,0,0,,28.57,DOM,SCORING,3,19,13795,0
2,21,Martinez Jineiry ,MB,3,3,0,0,,22.22,DOM,SCORING,3,19,13795,0
3,16,Peña Isabel Yonkaira Paola ,OH,1,1,0,0,,-36.36,DOM,SCORING,3,19,13795,0
4,17,Mambru Casilla Gina Altagracia ,O,1,1,0,0,,-33.33,DOM,SCORING,3,19,13795,0
5,20,Martinez Brayelin Elizabeth ,OH,1,1,0,0,,25.00,DOM,SCORING,3,19,13795,0
6,2,Rodriguez Duran Yaneirys ,L,0,0,0,0,,,DOM,SCORING,3,19,13795,0
7,3,Rabit Esthefany ,L,0,0,0,0,,,DOM,SCORING,3,19,13795,0
8,6,Dominguez Martinez Camil Inmaculada ,S,0,0,0,0,,-50.00,DOM,SCORING,3,19,13795,0
9,7,Marte Frica Niverka Dharlenis (C),S,0,0,0,0,,-42.86,DOM,SCORING,3,19,13795,0
10,9,Hinojosa Diaz Angelica Maria ,MB,0,0,0,0,,,DOM,SCORING,3,19,13795,0
11,15,Guillen Paredes Madeline Jazmin ,OH,0,0,0,0,,0.00,DOM,SCORING,3,19,13795,0
12,23,Gonzalez Lopez Gaila Ceneida ,O,0,0,0,0,,-60.00,DOM,SCORING,3,19,13795,0
13,25,Martinez Caro Larysmer ,OH,0,0,0,0,,,DOM,SCORING,3,19,13795,0
0,16,Peña Isabel Yonkaira Paola ,OH,5,5,0,0,,40.00,DOM,SCORING,4,25,13795,1
1,20,Martinez Brayelin Elizabeth ,OH,5,4,1,0,,14.29,DOM,SCORING,4,25,13795,1
2,23,Gonzalez Lopez Gaila Ceneida ,O,4,3,1,0,,18.18,DOM,SCORING,4,25,13795,1
3,21,Martinez Jineiry ,MB,3,2,0,1,,50.00,DOM,SCORING,4,25,13795,1
4,24,Gonzalez Geraldine Sthefany ,MB,3,2,1,0,,37.50,DOM,SCORING,4,25,13795,1
5,2,Rodriguez Duran Yaneirys ,L,0,0,0,0,,,DOM,SCORING,4,25,13795,1
6,3,Rabit Esthefany ,L,0,0,0,0,,,DOM,SCORING,4,25,13795,1
7,4,Peralta Luna Vielka Michelle ,OH,0,0,0,0,,,DOM,SCORING,4,25,13795,1
8,6,Dominguez Martinez Camil Inmaculada ,S,0,0,0,0,,,DOM,SCORING,4,25,13795,1
9,7,Marte Frica Niverka Dharlenis (C),S,0,0,0,0,,-20.00,DOM,SCORING,4,25,13795,1
10,9,Hinojosa Diaz Angelica Maria ,MB,0,0,0,0,,,DOM,SCORING,4,25,13795,1
11,15,Guillen Paredes Madeline Jazmin ,OH,0,0,0,0,,-100.00,DOM,SCORING,4,25,13795,1
12,17,Mambru Casilla Gina Altagracia ,O,0,0,0,0,,,DOM,SCORING,4,25,13795,1
13,25,Martinez Caro Larysmer ,OH,0,0,0,0,,,DOM,SCORING,4,25,13795,1
0,20,Martinez Brayelin Elizabeth ,OH,3,3,0,0,,37.50,DOM,SCORING,5,12,13795,0
1,16,Peña Isabel Yonkaira Paola ,OH,1,1,0,0,,-9.09,DOM,SCORING,5,12,13795,0
2,21,Martinez Jineiry ,MB,1,0,1,0,,-25.00,DOM,SCORING,5,12,13795,0
3,23,Gonzalez Lopez Gaila Ceneida ,O,1,1,0,0,,-12.50,DOM,SCORING,5,12,13795,0
4,24,Gonzalez Geraldine Sthefany ,MB,1,1,0,0,,50.00,DOM,SCORING,5,12,13795,0
5,2,Rodriguez Duran Yaneirys ,L,0,0,0,0,,,DOM,SCORING,5,12,13795,0
6,3,Rabit Esthefany ,L,0,0,0,0,,,DOM,SCORING,5,12,13795,0
7,4,Peralta Luna Vielka Michelle ,OH,0,0,0,0,,,DOM,SCORING,5,12,13795,0
8,6,Dominguez Martinez Camil Inmaculada ,S,0,0,0,0,,,DOM,SCORING,5,12,13795,0
9,7,Marte Frica Niverka Dharlenis (C),S,0,0,0,0,,0.00,DOM,SCORING,5,12,13795,0
10,9,Hinojosa Diaz Angelica Maria ,MB,0,0,0,0,,-100.00,DOM,SCORING,5,12,13795,0
11,15,Guillen Paredes Madeline Jazmin ,OH,0,0,0,0,,0.00,DOM,SCORING,5,12,13795,0
12,17,Mambru Casilla Gina Altagracia ,O,0,0,0,0,,,DOM,SCORING,5,12,13795,0
13,25,Martinez Caro Larysmer ,OH,0,0,0,0,,,DOM,SCORING,5,12,13795,0
0,5,Knollema Jolien ,OH,12,9,2,1,,30.00,NED,SCORING,0,0,13796,
1,11,Buijs Anne (C),OH,7,7,0,0,,0.00,NED,SCORING,0,0,13796,
2,23,Timmerman Eline ,MB,7,5,1,1,,4.00,NED,SCORING,0,0,13796,
3,7,Lohuis Juliet ,MB,6,3,3,0,,-8.00,NED,SCORING,0,0,13796,
4,12,Bongaerts Britt ,S,2,1,0,1,,0.00,NED,SCORING,0,0,13796,
5,26,Dambrink Elles ,O,2,1,1,0,,-40.00,NED,SCORING,0,0,13796,
6,2,Savelkoel Fleur ,OH,0,0,0,0,,-50.00,NED,SCORING,0,0,13796,
7,4,Plak Celeste ,O,0,0,0,0,,,NED,SCORING,0,0,13796,
8,9,Schoot Myrthe ,L,0,0,0,0,,,NED,SCORING,0,0,13796,
9,14,Dijkema Laura ,S,0,0,0,0,,-14.29,NED,SCORING,0,0,13796,
10,16,Baijens Indy ,MB,0,0,0,0,,,NED,SCORING,0,0,13796,
11,18,Jasper Marrit ,OH,0,0,0,0,,0.00,NED,SCORING,0,0,13796,
12,19,Daalderop Nika ,OH,0,0,0,0,,,NED,SCORING,0,0,13796,
13,25,Reesink Florien ,L,0,0,0,0,,,NED,SCORING,0,0,13796,
0,7,Lohuis Juliet ,MB,3,1,2,0,,10.00,NED,SCORING,1,16,13796,0
1,11,Buijs Anne (C),OH,3,3,0,0,,0.00,NED,SCORING,1,16,13796,0
2,5,Knollema Jolien ,OH,2,2,0,0,,12.50,NED,SCORING,1,16,13796,0
3,23,Timmerman Eline ,MB,2,1,1,0,,-12.50,NED,SCORING,1,16,13796,0
4,26,Dambrink Elles ,O,1,1,0,0,,-33.33,NED,SCORING,1,16,13796,0
5,2,Savelkoel Fleur ,OH,0,0,0,0,,-33.33,NED,SCORING,1,16,13796,0
6,4,Plak Celeste ,O,0,0,0,0,,,NED,SCORING,1,16,13796,0
7,9,Schoot Myrthe ,L,0,0,0,0,,,NED,SCORING,1,16,13796,0
8,12,Bongaerts Britt ,S,0,0,0,0,,0.00,NED,SCORING,1,16,13796,0
9,14,Dijkema Laura ,S,0,0,0,0,,-25.00,NED,SCORING,1,16,13796,0
10,16,Baijens Indy ,MB,0,0,0,0,,,NED,SCORING,1,16,13796,0
11,18,Jasper Marrit ,OH,0,0,0,0,,0.00,NED,SCORING,1,16,13796,0
12,19,Daalderop Nika ,OH,0,0,0,0,,,NED,SCORING,1,16,13796,0
13,25,Reesink Florien ,L,0,0,0,0,,,NED,SCORING,1,16,13796,0
0,5,Knollema Jolien ,OH,6,4,2,0,,35.71,NED,SCORING,2,15,13796,0
1,7,Lohuis Juliet ,MB,1,1,0,0,,-12.50,NED,SCORING,2,15,13796,0
2,11,Buijs Anne (C),OH,1,1,0,0,,0.00,NED,SCORING,2,15,13796,0
3,12,Bongaerts Britt ,S,1,1,0,0,,0.00,NED,SCORING,2,15,13796,0
4,2,Savelkoel Fleur ,OH,0,0,0,0,,-100.00,NED,SCORING,2,15,13796,0
5,4,Plak Celeste ,O,0,0,0,0,,,NED,SCORING,2,15,13796,0
6,9,Schoot Myrthe ,L,0,0,0,0,,,NED,SCORING,2,15,13796,0
7,14,Dijkema Laura ,S,0,0,0,0,,0.00,NED,SCORING,2,15,13796,0
8,16,Baijens Indy ,MB,0,0,0,0,,,NED,SCORING,2,15,13796,0
9,18,Jasper Marrit ,OH,0,0,0,0,,0.00,NED,SCORING,2,15,13796,0
10,19,Daalderop Nika ,OH,0,0,0,0,,,NED,SCORING,2,15,13796,0
11,23,Timmerman Eline ,MB,0,0,0,0,,-25.00,NED,SCORING,2,15,13796,0
12,25,Reesink Florien ,L,0,0,0,0,,,NED,SCORING,2,15,13796,0
13,26,Dambrink Elles ,O,0,0,0,0,,-50.00,NED,SCORING,2,15,13796,0
0,23,Timmerman Eline ,MB,5,4,0,1,,44.44,NED,SCORING,3,23,13796,0
1,5,Knollema Jolien ,OH,4,3,0,1,,37.50,NED,SCORING,3,23,13796,0
2,11,Buijs Anne (C),OH,3,3,0,0,,0.00,NED,SCORING,3,23,13796,0
3,7,Lohuis Juliet ,MB,2,1,1,0,,-28.57,NED,SCORING,3,23,13796,0
4,12,Bongaerts Britt ,S,1,0,0,1,,0.00,NED,SCORING,3,23,13796,0
5,26,Dambrink Elles ,O,1,0,1,0,,-40.00,NED,SCORING,3,23,13796,0
6,2,Savelkoel Fleur ,OH,0,0,0,0,,,NED,SCORING,3,23,13796,0
7,4,Plak Celeste ,O,0,0,0,0,,,NED,SCORING,3,23,13796,0
8,9,Schoot Myrthe ,L,0,0,0,0,,,NED,SCORING,3,23,13796,0
9,14,Dijkema Laura ,S,0,0,0,0,,,NED,SCORING,3,23,13796,0
10,16,Baijens Indy ,MB,0,0,0,0,,,NED,SCORING,3,23,13796,0
11,18,Jasper Marrit ,OH,0,0,0,0,,0.00,NED,SCORING,3,23,13796,0
12,19,Daalderop Nika ,OH,0,0,0,0,,,NED,SCORING,3,23,13796,0
13,25,Reesink Florien ,L,0,0,0,0,,,NED,SCORING,3,23,13796,0
0,5,Zalewski Daroit Priscila ,OH,13,12,1,0,,22.50,BRA,SCORING,0,0,13796,
1,10,Braga Guimaraes Gabriela (C),OH,13,13,0,0,,16.28,BRA,SCORING,0,0,13796,
2,16,Nascimento Kisy ,O,13,8,4,1,,15.79,BRA,SCORING,0,0,13796,
3,4,Da Silva Ana Carolina ,MB,7,4,2,1,,16.67,BRA,SCORING,0,0,13796,
4,2,Duarte Alecrim Diana ,MB,5,2,3,0,,9.09,BRA,SCORING,0,0,13796,
5,12,Menezes Oliveira de Souza Ana Cristina ,OH,1,1,0,0,,0.00,BRA,SCORING,0,0,13796,
6,3,Gambatto Kudiess Julia ,MB,0,0,0,0,,-50.00,BRA,SCORING,0,0,13796,
7,6,Alexandre Costa Nunes Nyeme Victoria ,L,0,0,0,0,,,BRA,SCORING,0,0,13796,
8,7,Montibeller Rosamaria ,OH,0,0,0,0,,0.00,BRA,SCORING,0,0,13796,
9,8,Silva Carneiro Macris Fernanda ,S,0,0,0,0,,-11.11,BRA,SCORING,0,0,13796,
10,9,Ratzke Roberta Silva ,S,0,0,0,0,,,BRA,SCORING,0,0,13796,
11,14,Araujo Natália ,L,0,0,0,0,,,BRA,SCORING,0,0,13796,
12,15,Viezel Lorena Giovana ,MB,0,0,0,0,,-100.00,BRA,SCORING,0,0,13796,
13,17,Bergmann Julia Isabelle ,OH,0,0,0,0,,,BRA,SCORING,0,0,13796,
0,5,Zalewski Daroit Priscila ,OH,6,5,1,0,,33.33,BRA,SCORING,1,25,13796,1
1,10,Braga Guimaraes Gabriela (C),OH,5,5,0,0,,20.00,BRA,SCORING,1,25,13796,1
2,16,Nascimento Kisy ,O,3,2,1,0,,8.33,BRA,SCORING,1,25,13796,1
3,2,Duarte Alecrim Diana ,MB,2,0,2,0,,11.11,BRA,SCORING,1,25,13796,1
4,4,Da Silva Ana Carolina ,MB,1,1,0,0,,-14.29,BRA,SCORING,1,25,13796,1
5,12,Menezes Oliveira de Souza Ana Cristina ,OH,1,1,0,0,,0.00,BRA,SCORING,1,25,13796,1
6,3,Gambatto Kudiess Julia ,MB,0,0,0,0,,,BRA,SCORING,1,25,13796,1
7,6,Alexandre Costa Nunes Nyeme Victoria ,L,0,0,0,0,,,BRA,SCORING,1,25,13796,1
8,7,Montibeller Rosamaria ,OH,0,0,0,0,,,BRA,SCORING,1,25,13796,1
9,8,Silva Carneiro Macris Fernanda ,S,0,0,0,0,,0.00,BRA,SCORING,1,25,13796,1
10,9,Ratzke Roberta Silva ,S,0,0,0,0,,,BRA,SCORING,1,25,13796,1
11,14,Araujo Natália ,L,0,0,0,0,,,BRA,SCORING,1,25,13796,1
12,15,Viezel Lorena Giovana ,MB,0,0,0,0,,,BRA,SCORING,1,25,13796,1
13,17,Bergmann Julia Isabelle ,OH,0,0,0,0,,,BRA,SCORING,1,25,13796,1
0,5,Zalewski Daroit Priscila ,OH,5,5,0,0,,40.00,BRA,SCORING,2,25,13796,1
1,10,Braga Guimaraes Gabriela (C),OH,5,5,0,0,,33.33,BRA,SCORING,2,25,13796,1
2,16,Nascimento Kisy ,O,5,3,1,1,,13.33,BRA,SCORING,2,25,13796,1
3,4,Da Silva Ana Carolina ,MB,3,2,1,0,,40.00,BRA,SCORING,2,25,13796,1
4,2,Duarte Alecrim Diana ,MB,2,1,1,0,,33.33,BRA,SCORING,2,25,13796,1
5,3,Gambatto Kudiess Julia ,MB,0,0,0,0,,-50.00,BRA,SCORING,2,25,13796,1
6,6,Alexandre Costa Nunes Nyeme Victoria ,L,0,0,0,0,,,BRA,SCORING,2,25,13796,1
7,7,Montibeller Rosamaria ,OH,0,0,0,0,,,BRA,SCORING,2,25,13796,1
8,8,Silva Carneiro Macris Fernanda ,S,0,0,0,0,,-11.11,BRA,SCORING,2,25,13796,1
9,9,Ratzke Roberta Silva ,S,0,0,0,0,,,BRA,SCORING,2,25,13796,1
10,12,Menezes Oliveira de Souza Ana Cristina ,OH,0,0,0,0,,,BRA,SCORING,2,25,13796,1
11,14,Araujo Natália ,L,0,0,0,0,,,BRA,SCORING,2,25,13796,1
12,15,Viezel Lorena Giovana ,MB,0,0,0,0,,-100.00,BRA,SCORING,2,25,13796,1
13,17,Bergmann Julia Isabelle ,OH,0,0,0,0,,,BRA,SCORING,2,25,13796,1
0,16,Nascimento Kisy ,O,5,3,2,0,,27.27,BRA,SCORING,3,25,13796,1
1,4,Da Silva Ana Carolina ,MB,3,1,1,1,,25.00,BRA,SCORING,3,25,13796,1
2,10,Braga Guimaraes Gabriela (C),OH,3,3,0,0,,-7.69,BRA,SCORING,3,25,13796,1
3,5,Zalewski Daroit Priscila ,OH,2,2,0,0,,-8.33,BRA,SCORING,3,25,13796,1
4,2,Duarte Alecrim Diana ,MB,1,1,0,0,,-14.29,BRA,SCORING,3,25,13796,1
5,3,Gambatto Kudiess Julia ,MB,0,0,0,0,,,BRA,SCORING,3,25,13796,1
6,6,Alexandre Costa Nunes Nyeme Victoria ,L,0,0,0,0,,,BRA,SCORING,3,25,13796,1
7,7,Montibeller Rosamaria ,OH,0,0,0,0,,0.00,BRA,SCORING,3,25,13796,1
8,8,Silva Carneiro Macris Fernanda ,S,0,0,0,0,,-14.29,BRA,SCORING,3,25,13796,1
9,9,Ratzke Roberta Silva ,S,0,0,0,0,,,BRA,SCORING,3,25,13796,1
10,12,Menezes Oliveira de Souza Ana Cristina ,OH,0,0,0,0,,,BRA,SCORING,3,25,13796,1
11,14,Araujo Natália ,L,0,0,0,0,,,BRA,SCORING,3,25,13796,1
12,15,Viezel Lorena Giovana ,MB,0,0,0,0,,,BRA,SCORING,3,25,13796,1
13,17,Bergmann Julia Isabelle ,OH,0,0,0,0,,,BRA,SCORING,3,25,13796,1
0,30,Rozanski Olivia ,OH,20,17,2,1,,2.60,POL,SCORING,0,0,13797,
1,15,Czyrnianska Martyna ,OH,18,16,0,2,,11.69,POL,SCORING,0,0,13797,
2,22,Szlagowska Weronika ,OH,18,13,3,2,,18.00,POL,SCORING,0,0,13797,
3,6,Witkowska Kamila ,MB,15,13,2,0,,15.38,POL,SCORING,0,0,13797,
4,3,Alagierska-Szczepaniak Klaudia ,MB,13,11,2,0,,12.20,POL,SCORING,0,0,13797,
5,14,Wolosz Joanna (C),S,7,2,4,1,,18.18,POL,SCORING,0,0,13797,
6,8,Gorecka Zuzanna ,OH,2,1,0,1,,25.00,POL,SCORING,0,0,13797,
7,1,Stenzel Maria ,L,0,0,0,0,,,POL,SCORING,0,0,13797,
8,10,Fedusio Monika ,OH,0,0,0,0,,,POL,SCORING,0,0,13797,
9,11,Lukasik Martyna ,OH,0,0,0,0,,-40.00,POL,SCORING,0,0,13797,
10,12,Szczyglowska Aleksandra ,OH,0,0,0,0,,,POL,SCORING,0,0,13797,
11,18,Gryka Aleksandra ,MB,0,0,0,0,,,POL,SCORING,0,0,13797,
12,26,Wenerska Katarzyna ,S,0,0,0,0,,0.00,POL,SCORING,0,0,13797,
13,95,Jurczyk Magdalena ,MB,0,0,0,0,,-33.33,POL,SCORING,0,0,13797,
0,15,Czyrnianska Martyna ,OH,6,6,0,0,,15.00,POL,SCORING,1,22,13797,0
1,30,Rozanski Olivia ,OH,5,3,2,0,,-4.76,POL,SCORING,1,22,13797,0
2,6,Witkowska Kamila ,MB,4,3,1,0,,36.36,POL,SCORING,1,22,13797,0
3,8,Gorecka Zuzanna ,OH,1,1,0,0,,20.00,POL,SCORING,1,22,13797,0
4,22,Szlagowska Weronika ,OH,1,0,1,0,,33.33,POL,SCORING,1,22,13797,0
5,1,Stenzel Maria ,L,0,0,0,0,,,POL,SCORING,1,22,13797,0
6,3,Alagierska-Szczepaniak Klaudia ,MB,0,0,0,0,,-25.00,POL,SCORING,1,22,13797,0
7,10,Fedusio Monika ,OH,0,0,0,0,,,POL,SCORING,1,22,13797,0
8,11,Lukasik Martyna ,OH,0,0,0,0,,,POL,SCORING,1,22,13797,0
9,12,Szczyglowska Aleksandra ,OH,0,0,0,0,,,POL,SCORING,1,22,13797,0
10,14,Wolosz Joanna (C),S,0,0,0,0,,0.00,POL,SCORING,1,22,13797,0
11,18,Gryka Aleksandra ,MB,0,0,0,0,,,POL,SCORING,1,22,13797,0
12,26,Wenerska Katarzyna ,S,0,0,0,0,,,POL,SCORING,1,22,13797,0
13,95,Jurczyk Magdalena ,MB,0,0,0,0,,-33.33,POL,SCORING,1,22,13797,0
0,22,Szlagowska Weronika ,OH,8,7,0,1,,23.81,POL,SCORING,2,27,13797,0
1,15,Czyrnianska Martyna ,OH,6,4,0,2,,17.39,POL,SCORING,2,27,13797,0
2,6,Witkowska Kamila ,MB,4,3,1,0,,20.00,POL,SCORING,2,27,13797,0
3,30,Rozanski Olivia ,OH,4,4,0,0,,0.00,POL,SCORING,2,27,13797,0
4,3,Alagierska-Szczepaniak Klaudia ,MB,1,1,0,0,,-22.22,POL,SCORING,2,27,13797,0
5,14,Wolosz Joanna (C),S,1,0,1,0,,0.00,POL,SCORING,2,27,13797,0
6,1,Stenzel Maria ,L,0,0,0,0,,,POL,SCORING,2,27,13797,0
7,8,Gorecka Zuzanna ,OH,0,0,0,0,,0.00,POL,SCORING,2,27,13797,0
8,10,Fedusio Monika ,OH,0,0,0,0,,,POL,SCORING,2,27,13797,0
9,11,Lukasik Martyna ,OH,0,0,0,0,,-40.00,POL,SCORING,2,27,13797,0
10,12,Szczyglowska Aleksandra ,OH,0,0,0,0,,,POL,SCORING,2,27,13797,0
11,18,Gryka Aleksandra ,MB,0,0,0,0,,,POL,SCORING,2,27,13797,0
12,26,Wenerska Katarzyna ,S,0,0,0,0,,0.00,POL,SCORING,2,27,13797,0
13,95,Jurczyk Magdalena ,MB,0,0,0,0,,,POL,SCORING,2,27,13797,0
0,3,Alagierska-Szczepaniak Klaudia ,MB,6,6,0,0,,50.00,POL,SCORING,3,25,13797,1
