,Player No,Player Name,Position,Total ABS,Attack Points,Block Points,Serve Points,Errors, Efficiency %,Country,type,num_set,this_turn_score,num_race,win_or_lose
13,23,Austin Parker Jane ,OH,0,0,0,0,,,CAN,SCORING,1,19,11896,0
0,3,Van Ryk Kiera ,OH,2,2,0,0,,-25.00,CAN,SCORING,2,12,11896,0
1,11,Mitrovic Andrea ,OH,2,2,0,0,,20.00,CAN,SCORING,2,12,11896,0
2,14,Howe Hilary ,OH,2,2,0,0,,-10.00,CAN,SCORING,2,12,11896,0
3,19,Maglio Emily ,MB,2,1,1,0,,11.11,CAN,SCORING,2,12,11896,0
4,1,Bujan Cassandra ,L,0,0,0,0,,,CAN,SCORING,2,12,11896,0
5,6,White Jazmine Ruth ,MB,0,0,0,0,,,CAN,SCORING,2,12,11896,0
6,7,Van Buskirk Layne ,MB,0,0,0,0,,,CAN,SCORING,2,12,11896,0
7,8,Ogoms Alicia ,MB,0,0,0,0,,,CAN,SCORING,2,12,11896,0
8,12,Cross Jennifer (C),MB,0,0,0,0,,0.00,CAN,SCORING,2,12,11896,0
9,13,King Brie ,S,0,0,0,0,,0.00,CAN,SCORING,2,12,11896,0
10,15,Joseph Shainah ,O,0,0,0,0,,-16.67,CAN,SCORING,2,12,11896,0
11,18,Robitaille Kim ,S,0,0,0,0,,,CAN,SCORING,2,12,11896,0
12,22,Snape Kennedy Brooklyn ,L,0,0,0,0,,,CAN,SCORING,2,12,11896,0
13,23,Austin Parker Jane ,OH,0,0,0,0,,,CAN,SCORING,2,12,11896,0
0,11,Mitrovic Andrea ,OH,4,4,0,0,,16.67,CAN,SCORING,3,21,11896,0
1,14,Howe Hilary ,OH,4,4,0,0,,16.67,CAN,SCORING,3,21,11896,0
2,15,Joseph Shainah ,O,4,4,0,0,,23.08,CAN,SCORING,3,21,11896,0
3,8,Ogoms Alicia ,MB,2,2,0,0,,16.67,CAN,SCORING,3,21,11896,0
4,19,Maglio Emily ,MB,2,2,0,0,,11.11,CAN,SCORING,3,21,11896,0
5,18,Robitaille Kim ,S,1,0,1,0,,0.00,CAN,SCORING,3,21,11896,0
6,1,Bujan Cassandra ,L,0,0,0,0,,,CAN,SCORING,3,21,11896,0
7,3,Van Ryk Kiera ,OH,0,0,0,0,,,CAN,SCORING,3,21,11896,0
8,6,White Jazmine Ruth ,MB,0,0,0,0,,,CAN,SCORING,3,21,11896,0
9,7,Van Buskirk Layne ,MB,0,0,0,0,,,CAN,SCORING,3,21,11896,0
10,12,Cross Jennifer (C),MB,0,0,0,0,,,CAN,SCORING,3,21,11896,0
11,13,King Brie ,S,0,0,0,0,,,CAN,SCORING,3,21,11896,0
12,22,Snape Kennedy Brooklyn ,L,0,0,0,0,,,CAN,SCORING,3,21,11896,0
13,23,Austin Parker Jane ,OH,0,0,0,0,,,CAN,SCORING,3,21,11896,0
0,11,Buijs Anne (C),OH,15,11,3,1,,26.19,NED,SCORING,0,0,11896,
1,7,Lohuis Juliet ,MB,12,10,1,1,,32.14,NED,SCORING,0,0,11896,
2,23,Timmerman Eline ,MB,10,6,4,0,,15.38,NED,SCORING,0,0,11896,
3,19,Daalderop Nika ,OH,9,7,1,1,,13.16,NED,SCORING,0,0,11896,
4,26,Dambrink Elles ,O,5,5,0,0,,15.00,NED,SCORING,0,0,11896,
5,4,Plak Celeste ,O,4,4,0,0,,4.76,NED,SCORING,0,0,11896,
6,12,Bongaerts Britt ,S,4,1,2,1,,11.76,NED,SCORING,0,0,11896,
7,8,Korevaar Demi ,MB,1,0,1,0,,20.00,NED,SCORING,0,0,11896,
8,2,Savelkoel Fleur ,OH,0,0,0,0,,,NED,SCORING,0,0,11896,
9,9,Schoot Myrthe ,L,0,0,0,0,,,NED,SCORING,0,0,11896,
10,10,van Aalen Sarah ,S,0,0,0,0,,,NED,SCORING,0,0,11896,
11,13,Jasper Hester ,OH,0,0,0,0,,,NED,SCORING,0,0,11896,
12,18,Jasper Marrit ,OH,0,0,0,0,,-33.33,NED,SCORING,0,0,11896,
13,27,Scholten Iris ,O,0,0,0,0,,,NED,SCORING,0,0,11896,
0,11,Buijs Anne (C),OH,6,4,2,0,,35.71,NED,SCORING,1,25,11896,1
1,23,Timmerman Eline ,MB,4,2,2,0,,0.00,NED,SCORING,1,25,11896,1
2,7,Lohuis Juliet ,MB,3,2,1,0,,8.33,NED,SCORING,1,25,11896,1
3,19,Daalderop Nika ,OH,3,2,0,1,,14.29,NED,SCORING,1,25,11896,1
4,26,Dambrink Elles ,O,3,3,0,0,,15.38,NED,SCORING,1,25,11896,1
5,12,Bongaerts Britt ,S,2,0,1,1,,14.29,NED,SCORING,1,25,11896,1
6,2,Savelkoel Fleur ,OH,0,0,0,0,,,NED,SCORING,1,25,11896,1
7,4,Plak Celeste ,O,0,0,0,0,,,NED,SCORING,1,25,11896,1
8,8,Korevaar Demi ,MB,0,0,0,0,,,NED,SCORING,1,25,11896,1
9,9,Schoot Myrthe ,L,0,0,0,0,,,NED,SCORING,1,25,11896,1
10,10,van Aalen Sarah ,S,0,0,0,0,,,NED,SCORING,1,25,11896,1
11,13,Jasper Hester ,OH,0,0,0,0,,,NED,SCORING,1,25,11896,1
12,18,Jasper Marrit ,OH,0,0,0,0,,0.00,NED,SCORING,1,25,11896,1
13,27,Scholten Iris ,O,0,0,0,0,,,NED,SCORING,1,25,11896,1
0,7,Lohuis Juliet ,MB,5,4,0,1,,44.44,NED,SCORING,2,25,11896,1
1,11,Buijs Anne (C),OH,5,4,1,0,,17.65,NED,SCORING,2,25,11896,1
2,23,Timmerman Eline ,MB,3,1,2,0,,12.50,NED,SCORING,2,25,11896,1
3,26,Dambrink Elles ,O,2,2,0,0,,14.29,NED,SCORING,2,25,11896,1
4,12,Bongaerts Britt ,S,1,1,0,0,,0.00,NED,SCORING,2,25,11896,1
5,19,Daalderop Nika ,OH,1,1,0,0,,8.33,NED,SCORING,2,25,11896,1
6,2,Savelkoel Fleur ,OH,0,0,0,0,,,NED,SCORING,2,25,11896,1
7,4,Plak Celeste ,O,0,0,0,0,,0.00,NED,SCORING,2,25,11896,1
8,8,Korevaar Demi ,MB,0,0,0,0,,,NED,SCORING,2,25,11896,1
9,9,Schoot Myrthe ,L,0,0,0,0,,,NED,SCORING,2,25,11896,1
10,10,van Aalen Sarah ,S,0,0,0,0,,,NED,SCORING,2,25,11896,1
11,13,Jasper Hester ,OH,0,0,0,0,,,NED,SCORING,2,25,11896,1
12,18,Jasper Marrit ,OH,0,0,0,0,,,NED,SCORING,2,25,11896,1
13,27,Scholten Iris ,O,0,0,0,0,,,NED,SCORING,2,25,11896,1
0,19,Daalderop Nika ,OH,5,4,1,0,,15.79,NED,SCORING,3,25,11896,1
1,4,Plak Celeste ,O,4,4,0,0,,5.00,NED,SCORING,3,25,11896,1
2,7,Lohuis Juliet ,MB,4,4,0,0,,57.14,NED,SCORING,3,25,11896,1
3,11,Buijs Anne (C),OH,4,3,0,1,,27.27,NED,SCORING,3,25,11896,1
4,23,Timmerman Eline ,MB,3,3,0,0,,50.00,NED,SCORING,3,25,11896,1
5,8,Korevaar Demi ,MB,1,0,1,0,,20.00,NED,SCORING,3,25,11896,1
6,12,Bongaerts Britt ,S,1,0,1,0,,20.00,NED,SCORING,3,25,11896,1
7,2,Savelkoel Fleur ,OH,0,0,0,0,,,NED,SCORING,3,25,11896,1
8,9,Schoot Myrthe ,L,0,0,0,0,,,NED,SCORING,3,25,11896,1
9,10,van Aalen Sarah ,S,0,0,0,0,,,NED,SCORING,3,25,11896,1
10,13,Jasper Hester ,OH,0,0,0,0,,,NED,SCORING,3,25,11896,1
11,18,Jasper Marrit ,OH,0,0,0,0,,-100.00,NED,SCORING,3,25,11896,1
12,26,Dambrink Elles ,O,0,0,0,0,,,NED,SCORING,3,25,11896,1
13,27,Scholten Iris ,O,0,0,0,0,,,NED,SCORING,3,25,11896,1
0,2,Nishida Sarina ,OH,26,24,2,0,,21.43,JPN,SCORING,0,0,11897,
1,1,Kurogo Ai ,OH,21,19,0,2,,12.00,JPN,SCORING,0,0,11897,
2,8,Ishikawa Mayu ,OH,21,19,1,1,,13.43,JPN,SCORING,0,0,11897,
3,5,Araki Erika (C),MB,9,8,1,0,,4.00,JPN,SCORING,0,0,11897,
4,19,Yamada Nichika ,MB,7,3,3,1,,-5.88,JPN,SCORING,0,0,11897,
5,11,Nabeya Yurie ,OH,1,0,0,1,,16.67,JPN,SCORING,0,0,11897,
6,3,Shimamura Haruyo ,MB,0,0,0,0,,,JPN,SCORING,0,0,11897,
7,7,Ishii Yuki ,OH,0,0,0,0,,,JPN,SCORING,0,0,11897,
8,10,Akutagawa Aika ,MB,0,0,0,0,,,JPN,SCORING,0,0,11897,
9,14,Kobata Mako ,L,0,0,0,0,,,JPN,SCORING,0,0,11897,
10,15,Inoue Kotoe ,L,0,0,0,0,,,JPN,SCORING,0,0,11897,
11,20,Seki Nanami ,S,0,0,0,0,,-100.00,JPN,SCORING,0,0,11897,
12,21,Hayashi Kotona ,OH,0,0,0,0,,,JPN,SCORING,0,0,11897,
13,24,Momii Aki ,S,0,0,0,0,,-22.22,JPN,SCORING,0,0,11897,
0,8,Ishikawa Mayu ,OH,6,6,0,0,,10.53,JPN,SCORING,1,22,11897,0
1,1,Kurogo Ai ,OH,5,4,0,1,,30.77,JPN,SCORING,1,22,11897,0
2,2,Nishida Sarina ,OH,2,1,1,0,,-10.00,JPN,SCORING,1,22,11897,0
3,5,Araki Erika (C),MB,1,1,0,0,,-8.33,JPN,SCORING,1,22,11897,0
4,19,Yamada Nichika ,MB,1,1,0,0,,0.00,JPN,SCORING,1,22,11897,0
5,3,Shimamura Haruyo ,MB,0,0,0,0,,,JPN,SCORING,1,22,11897,0
6,7,Ishii Yuki ,OH,0,0,0,0,,,JPN,SCORING,1,22,11897,0
7,10,Akutagawa Aika ,MB,0,0,0,0,,,JPN,SCORING,1,22,11897,0
8,11,Nabeya Yurie ,OH,0,0,0,0,,0.00,JPN,SCORING,1,22,11897,0
9,14,Kobata Mako ,L,0,0,0,0,,,JPN,SCORING,1,22,11897,0
10,15,Inoue Kotoe ,L,0,0,0,0,,,JPN,SCORING,1,22,11897,0
11,20,Seki Nanami ,S,0,0,0,0,,,JPN,SCORING,1,22,11897,0
12,21,Hayashi Kotona ,OH,0,0,0,0,,,JPN,SCORING,1,22,11897,0
13,24,Momii Aki ,S,0,0,0,0,,0.00,JPN,SCORING,1,22,11897,0
0,2,Nishida Sarina ,OH,7,6,1,0,,33.33,JPN,SCORING,2,22,11897,0
1,1,Kurogo Ai ,OH,5,5,0,0,,0.00,JPN,SCORING,2,22,11897,0
2,8,Ishikawa Mayu ,OH,4,4,0,0,,0.00,JPN,SCORING,2,22,11897,0
3,19,Yamada Nichika ,MB,3,0,2,1,,0.00,JPN,SCORING,2,22,11897,0
4,5,Araki Erika (C),MB,2,2,0,0,,0.00,JPN,SCORING,2,22,11897,0
5,3,Shimamura Haruyo ,MB,0,0,0,0,,,JPN,SCORING,2,22,11897,0
6,7,Ishii Yuki ,OH,0,0,0,0,,,JPN,SCORING,2,22,11897,0
7,10,Akutagawa Aika ,MB,0,0,0,0,,,JPN,SCORING,2,22,11897,0
8,11,Nabeya Yurie ,OH,0,0,0,0,,0.00,JPN,SCORING,2,22,11897,0
9,14,Kobata Mako ,L,0,0,0,0,,,JPN,SCORING,2,22,11897,0
10,15,Inoue Kotoe ,L,0,0,0,0,,,JPN,SCORING,2,22,11897,0
11,20,Seki Nanami ,S,0,0,0,0,,,JPN,SCORING,2,22,11897,0
12,21,Hayashi Kotona ,OH,0,0,0,0,,,JPN,SCORING,2,22,11897,0
13,24,Momii Aki ,S,0,0,0,0,,-33.33,JPN,SCORING,2,22,11897,0
0,2,Nishida Sarina ,OH,5,5,0,0,,11.11,JPN,SCORING,3,25,11897,1
1,8,Ishikawa Mayu ,OH,5,5,0,0,,28.57,JPN,SCORING,3,25,11897,1
2,1,Kurogo Ai ,OH,4,3,0,1,,17.65,JPN,SCORING,3,25,11897,1
3,5,Araki Erika (C),MB,2,1,1,0,,11.11,JPN,SCORING,3,25,11897,1
4,19,Yamada Nichika ,MB,2,1,1,0,,12.50,JPN,SCORING,3,25,11897,1
5,3,Shimamura Haruyo ,MB,0,0,0,0,,,JPN,SCORING,3,25,11897,1
6,7,Ishii Yuki ,OH,0,0,0,0,,,JPN,SCORING,3,25,11897,1
7,10,Akutagawa Aika ,MB,0,0,0,0,,,JPN,SCORING,3,25,11897,1
8,11,Nabeya Yurie ,OH,0,0,0,0,,,JPN,SCORING,3,25,11897,1
9,14,Kobata Mako ,L,0,0,0,0,,,JPN,SCORING,3,25,11897,1
10,15,Inoue Kotoe ,L,0,0,0,0,,,JPN,SCORING,3,25,11897,1
11,20,Seki Nanami ,S,0,0,0,0,,,JPN,SCORING,3,25,11897,1
12,21,Hayashi Kotona ,OH,0,0,0,0,,,JPN,SCORING,3,25,11897,1
13,24,Momii Aki ,S,0,0,0,0,,-25.00,JPN,SCORING,3,25,11897,1
0,2,Nishida Sarina ,OH,8,8,0,0,,35.29,JPN,SCORING,4,25,11897,1
1,1,Kurogo Ai ,OH,5,5,0,0,,28.57,JPN,SCORING,4,25,11897,1
2,8,Ishikawa Mayu ,OH,4,3,0,1,,20.00,JPN,SCORING,4,25,11897,1
3,5,Araki Erika (C),MB,3,3,0,0,,22.22,JPN,SCORING,4,25,11897,1
4,3,Shimamura Haruyo ,MB,0,0,0,0,,,JPN,SCORING,4,25,11897,1
5,7,Ishii Yuki ,OH,0,0,0,0,,,JPN,SCORING,4,25,11897,1
6,10,Akutagawa Aika ,MB,0,0,0,0,,,JPN,SCORING,4,25,11897,1
7,11,Nabeya Yurie ,OH,0,0,0,0,,0.00,JPN,SCORING,4,25,11897,1
8,14,Kobata Mako ,L,0,0,0,0,,,JPN,SCORING,4,25,11897,1
9,15,Inoue Kotoe ,L,0,0,0,0,,,JPN,SCORING,4,25,11897,1
10,19,Yamada Nichika ,MB,0,0,0,0,,-42.86,JPN,SCORING,4,25,11897,1
11,20,Seki Nanami ,S,0,0,0,0,,-100.00,JPN,SCORING,4,25,11897,1
12,21,Hayashi Kotona ,OH,0,0,0,0,,,JPN,SCORING,4,25,11897,1
13,24,Momii Aki ,S,0,0,0,0,,-33.33,JPN,SCORING,4,25,11897,1
0,2,Nishida Sarina ,OH,4,4,0,0,,30.00,JPN,SCORING,5,16,11897,1
1,1,Kurogo Ai ,OH,2,2,0,0,,-16.67,JPN,SCORING,5,16,11897,1
2,8,Ishikawa Mayu ,OH,2,1,1,0,,0.00,JPN,SCORING,5,16,11897,1
3,5,Araki Erika (C),MB,1,1,0,0,,0.00,JPN,SCORING,5,16,11897,1
4,11,Nabeya Yurie ,OH,1,0,0,1,,33.33,JPN,SCORING,5,16,11897,1
5,19,Yamada Nichika ,MB,1,1,0,0,,0.00,JPN,SCORING,5,16,11897,1
6,3,Shimamura Haruyo ,MB,0,0,0,0,,,JPN,SCORING,5,16,11897,1
7,7,Ishii Yuki ,OH,0,0,0,0,,,JPN,SCORING,5,16,11897,1
8,10,Akutagawa Aika ,MB,0,0,0,0,,,JPN,SCORING,5,16,11897,1
9,14,Kobata Mako ,L,0,0,0,0,,,JPN,SCORING,5,16,11897,1
10,15,Inoue Kotoe ,L,0,0,0,0,,,JPN,SCORING,5,16,11897,1
11,20,Seki Nanami ,S,0,0,0,0,,,JPN,SCORING,5,16,11897,1
12,21,Hayashi Kotona ,OH,0,0,0,0,,,JPN,SCORING,5,16,11897,1
13,24,Momii Aki ,S,0,0,0,0,,-33.33,JPN,SCORING,5,16,11897,1
0,9,Stysiak Magdalena ,O,35,33,2,0,,23.46,POL,SCORING,0,0,11897,
1,88,Gorecka Zuzanna ,OH,19,15,4,0,,25.00,POL,SCORING,0,0,11897,
2,30,Rozanski Olivia ,OH,12,9,3,0,,17.50,POL,SCORING,0,0,11897,
3,3,Alagierska-Szczepaniak Klaudia ,MB,7,5,2,0,,0.00,POL,SCORING,0,0,11897,
4,5,Korneluk Agnieszka (C),MB,7,5,2,0,,0.00,POL,SCORING,0,0,11897,
5,1,Nowicka Julia ,S,5,4,1,0,,-8.33,POL,SCORING,0,0,11897,
6,11,Lukasik Martyna ,OH,3,3,0,0,,5.26,POL,SCORING,0,0,11897,
7,27,Łazowska Martyna ,S,1,0,1,0,,0.00,POL,SCORING,0,0,11897,
8,8,Stenzel Maria ,L,0,0,0,0,,,POL,SCORING,0,0,11897,
9,13,Jagla Monika ,L,0,0,0,0,,,POL,SCORING,0,0,11897,
10,17,Smarzek Malwina ,O,0,0,0,0,,,POL,SCORING,0,0,11897,
11,19,Fedusio Monika ,OH,0,0,0,0,,,POL,SCORING,0,0,11897,
12,20,Czyrnianska Martyna ,OH,0,0,0,0,,,POL,SCORING,0,0,11897,
13,78,Gryka Aleksandra ,MB,0,0,0,0,,-100.00,POL,SCORING,0,0,11897,
0,9,Stysiak Magdalena ,O,10,9,1,0,,35.00,POL,SCORING,1,25,11897,1
1,3,Alagierska-Szczepaniak Klaudia ,MB,4,3,1,0,,20.00,POL,SCORING,1,25,11897,1
2,5,Korneluk Agnieszka (C),MB,3,3,0,0,,25.00,POL,SCORING,1,25,11897,1
3,30,Rozanski Olivia ,OH,2,2,0,0,,-9.09,POL,SCORING,1,25,11897,1
4,88,Gorecka Zuzanna ,OH,1,0,1,0,,0.00,POL,SCORING,1,25,11897,1
5,1,Nowicka Julia ,S,0,0,0,0,,-22.22,POL,SCORING,1,25,11897,1
6,8,Stenzel Maria ,L,0,0,0,0,,,POL,SCORING,1,25,11897,1
7,11,Lukasik Martyna ,OH,0,0,0,0,,-100.00,POL,SCORING,1,25,11897,1
8,13,Jagla Monika ,L,0,0,0,0,,,POL,SCORING,1,25,11897,1
9,17,Smarzek Malwina ,O,0,0,0,0,,,POL,SCORING,1,25,11897,1
10,19,Fedusio Monika ,OH,0,0,0,0,,,POL,SCORING,1,25,11897,1
11,20,Czyrnianska Martyna ,OH,0,0,0,0,,,POL,SCORING,1,25,11897,1
12,27,Łazowska Martyna ,S,0,0,0,0,,-100.00,POL,SCORING,1,25,11897,1
13,78,Gryka Aleksandra ,MB,0,0,0,0,,,POL,SCORING,1,25,11897,1
0,9,Stysiak Magdalena ,O,8,8,0,0,,35.29,POL,SCORING,2,25,11897,1
1,30,Rozanski Olivia ,OH,4,3,1,0,,36.36,POL,SCORING,2,25,11897,1
2,88,Gorecka Zuzanna ,OH,4,3,1,0,,23.08,POL,SCORING,2,25,11897,1
3,5,Korneluk Agnieszka (C),MB,2,0,2,0,,12.50,POL,SCORING,2,25,11897,1
4,1,Nowicka Julia ,S,1,0,1,0,,20.00,POL,SCORING,2,25,11897,1
5,3,Alagierska-Szczepaniak Klaudia ,MB,1,1,0,0,,-16.67,POL,SCORING,2,25,11897,1
6,8,Stenzel Maria ,L,0,0,0,0,,,POL,SCORING,2,25,11897,1
7,11,Lukasik Martyna ,OH,0,0,0,0,,0.00,POL,SCORING,2,25,11897,1
8,13,Jagla Monika ,L,0,0,0,0,,,POL,SCORING,2,25,11897,1
9,17,Smarzek Malwina ,O,0,0,0,0,,,POL,SCORING,2,25,11897,1
10,19,Fedusio Monika ,OH,0,0,0,0,,,POL,SCORING,2,25,11897,1
11,20,Czyrnianska Martyna ,OH,0,0,0,0,,,POL,SCORING,2,25,11897,1
12,27,Łazowska Martyna ,S,0,0,0,0,,,POL,SCORING,2,25,11897,1
13,78,Gryka Aleksandra ,MB,0,0,0,0,,,POL,SCORING,2,25,11897,1
0,9,Stysiak Magdalena ,O,7,7,0,0,,23.53,POL,SCORING,3,22,11897,0
1,88,Gorecka Zuzanna ,OH,6,6,0,0,,35.71,POL,SCORING,3,22,11897,0
2,30,Rozanski Olivia ,OH,3,2,1,0,,11.11,POL,SCORING,3,22,11897,0
3,1,Nowicka Julia ,S,1,1,0,0,,-28.57,POL,SCORING,3,22,11897,0
4,3,Alagierska-Szczepaniak Klaudia ,MB,1,1,0,0,,0.00,POL,SCORING,3,22,11897,0
5,5,Korneluk Agnieszka (C),MB,1,1,0,0,,-11.11,POL,SCORING,3,22,11897,0
6,27,Łazowska Martyna ,S,1,0,1,0,,50.00,POL,SCORING,3,22,11897,0
7,8,Stenzel Maria ,L,0,0,0,0,,,POL,SCORING,3,22,11897,0
8,11,Lukasik Martyna ,OH,0,0,0,0,,0.00,POL,SCORING,3,22,11897,0
9,13,Jagla Monika ,L,0,0,0,0,,,POL,SCORING,3,22,11897,0
10,17,Smarzek Malwina ,O,0,0,0,0,,,POL,SCORING,3,22,11897,0
11,19,Fedusio Monika ,OH,0,0,0,0,,,POL,SCORING,3,22,11897,0
12,20,Czyrnianska Martyna ,OH,0,0,0,0,,,POL,SCORING,3,22,11897,0
13,78,Gryka Aleksandra ,MB,0,0,0,0,,,POL,SCORING,3,22,11897,0
0,88,Gorecka Zuzanna ,OH,6,4,2,0,,31.25,POL,SCORING,4,23,11897,0
1,9,Stysiak Magdalena ,O,5,5,0,0,,15.38,POL,SCORING,4,23,11897,0
2,30,Rozanski Olivia ,OH,3,2,1,0,,33.33,POL,SCORING,4,23,11897,0
3,1,Nowicka Julia ,S,2,2,0,0,,0.00,POL,SCORING,4,23,11897,0
4,3,Alagierska-Szczepaniak Klaudia ,MB,1,0,1,0,,0.00,POL,SCORING,4,23,11897,0
5,11,Lukasik Martyna ,OH,1,1,0,0,,14.29,POL,SCORING,4,23,11897,0
6,5,Korneluk Agnieszka (C),MB,0,0,0,0,,-22.22,POL,SCORING,4,23,11897,0
7,8,Stenzel Maria ,L,0,0,0,0,,,POL,SCORING,4,23,11897,0
8,13,Jagla Monika ,L,0,0,0,0,,,POL,SCORING,4,23,11897,0
9,17,Smarzek Malwina ,O,0,0,0,0,,,POL,SCORING,4,23,11897,0
10,19,Fedusio Monika ,OH,0,0,0,0,,,POL,SCORING,4,23,11897,0
11,20,Czyrnianska Martyna ,OH,0,0,0,0,,,POL,SCORING,4,23,11897,0
12,27,Łazowska Martyna ,S,0,0,0,0,,,POL,SCORING,4,23,11897,0
13,78,Gryka Aleksandra ,MB,0,0,0,0,,-100.00,POL,SCORING,4,23,11897,0
0,9,Stysiak Magdalena ,O,5,4,1,0,,0.00,POL,SCORING,5,14,11897,0
1,11,Lukasik Martyna ,OH,2,2,0,0,,12.50,POL,SCORING,5,14,11897,0
2,88,Gorecka Zuzanna ,OH,2,2,0,0,,33.33,POL,SCORING,5,14,11897,0
3,1,Nowicka Julia ,S,1,1,0,0,,0.00,POL,SCORING,5,14,11897,0
4,5,Korneluk Agnieszka (C),MB,1,1,0,0,,0.00,POL,SCORING,5,14,11897,0
5,3,Alagierska-Szczepaniak Klaudia ,MB,0,0,0,0,,0.00,POL,SCORING,5,14,11897,0
6,8,Stenzel Maria ,L,0,0,0,0,,,POL,SCORING,5,14,11897,0
7,13,Jagla Monika ,L,0,0,0,0,,,POL,SCORING,5,14,11897,0
8,17,Smarzek Malwina ,O,0,0,0,0,,,POL,SCORING,5,14,11897,0
9,19,Fedusio Monika ,OH,0,0,0,0,,,POL,SCORING,5,14,11897,0
10,20,Czyrnianska Martyna ,OH,0,0,0,0,,,POL,SCORING,5,14,11897,0
11,27,Łazowska Martyna ,S,0,0,0,0,,,POL,SCORING,5,14,11897,0
12,30,Rozanski Olivia ,OH,0,0,0,0,,,POL,SCORING,5,14,11897,0
13,78,Gryka Aleksandra ,MB,0,0,0,0,,,POL,SCORING,5,14,11897,0
0,9,Zhang Changning (C),OH,36,32,2,2,,32.56,CHN,SCORING,0,0,11898,
1,4,Yang Hanyu ,MB,14,13,1,0,,15.69,CHN,SCORING,0,0,11898,
2,7,Wang Yuanyuan ,MB,11,8,3,0,,7.84,CHN,SCORING,0,0,11898,
3,10,Liu Xiaotong ,OH,9,8,1,0,,-5.45,CHN,SCORING,0,0,11898,
4,8,Li Yao ,OH,4,4,0,0,,-10.64,CHN,SCORING,0,0,11898,
5,11,Yao Di ,S,2,0,2,0,,0.00,CHN,SCORING,0,0,11898,
6,19,Liu Yanhan ,OH,2,2,0,0,,0.00,CHN,SCORING,0,0,11898,
7,22,Duan Fang ,OH,2,2,0,0,,12.50,CHN,SCORING,0,0,11898,
8,3,Diao Linyu ,S,0,0,0,0,,0.00,CHN,SCORING,0,0,11898,
9,5,Gao Yi ,MB,0,0,0,0,,,CHN,SCORING,0,0,11898,
10,14,Zheng Yixin ,O,0,0,0,0,,,CHN,SCORING,0,0,11898,
11,15,Lin Li ,L,0,0,0,0,,,CHN,SCORING,0,0,11898,
12,18,Wang Mengjie ,L,0,0,0,0,,,CHN,SCORING,0,0,11898,
0,9,Zhang Changning (C),OH,8,7,1,0,,35.00,CHN,SCORING,1,18,11898,0
1,7,Wang Yuanyuan ,MB,3,2,1,0,,0.00,CHN,SCORING,1,18,11898,0
2,4,Yang Hanyu ,MB,2,2,0,0,,28.57,CHN,SCORING,1,18,11898,0
3,8,Li Yao ,OH,1,1,0,0,,0.00,CHN,SCORING,1,18,11898,0
4,10,Liu Xiaotong ,OH,1,1,0,0,,-20.00,CHN,SCORING,1,18,11898,0
5,3,Diao Linyu ,S,0,0,0,0,,,CHN,SCORING,1,18,11898,0
6,5,Gao Yi ,MB,0,0,0,0,,,CHN,SCORING,1,18,11898,0
7,11,Yao Di ,S,0,0,0,0,,-16.67,CHN,SCORING,1,18,11898,0
8,14,Zheng Yixin ,O,0,0,0,0,,,CHN,SCORING,1,18,11898,0
9,15,Lin Li ,L,0,0,0,0,,,CHN,SCORING,1,18,11898,0
10,18,Wang Mengjie ,L,0,0,0,0,,,CHN,SCORING,1,18,11898,0
11,19,Liu Yanhan ,OH,0,0,0,0,,,CHN,SCORING,1,18,11898,0
12,22,Duan Fang ,OH,0,0,0,0,,,CHN,SCORING,1,18,11898,0
0,9,Zhang Changning (C),OH,11,11,0,0,,39.13,CHN,SCORING,2,25,11898,1
1,7,Wang Yuanyuan ,MB,3,3,0,0,,20.00,CHN,SCORING,2,25,11898,1
2,8,Li Yao ,OH,2,2,0,0,,-11.76,CHN,SCORING,2,25,11898,1
3,10,Liu Xiaotong ,OH,2,1,1,0,,-7.14,CHN,SCORING,2,25,11898,1
4,4,Yang Hanyu ,MB,1,1,0,0,,-7.69,CHN,SCORING,2,25,11898,1
5,3,Diao Linyu ,S,0,0,0,0,,,CHN,SCORING,2,25,11898,1
6,5,Gao Yi ,MB,0,0,0,0,,,CHN,SCORING,2,25,11898,1
7,11,Yao Di ,S,0,0,0,0,,-14.29,CHN,SCORING,2,25,11898,1
8,14,Zheng Yixin ,O,0,0,0,0,,,CHN,SCORING,2,25,11898,1
9,15,Lin Li ,L,0,0,0,0,,,CHN,SCORING,2,25,11898,1
10,18,Wang Mengjie ,L,0,0,0,0,,,CHN,SCORING,2,25,11898,1
11,19,Liu Yanhan ,OH,0,0,0,0,,,CHN,SCORING,2,25,11898,1
12,22,Duan Fang ,OH,0,0,0,0,,,CHN,SCORING,2,25,11898,1
0,9,Zhang Changning (C),OH,7,6,0,1,,40.00,CHN,SCORING,3,25,11898,1
1,4,Yang Hanyu ,MB,6,5,1,0,,20.00,CHN,SCORING,3,25,11898,1
2,7,Wang Yuanyuan ,MB,4,3,1,0,,21.43,CHN,SCORING,3,25,11898,1
3,10,Liu Xiaotong ,OH,2,2,0,0,,-16.67,CHN,SCORING,3,25,11898,1
4,11,Yao Di ,S,2,0,2,0,,25.00,CHN,SCORING,3,25,11898,1
5,8,Li Yao ,OH,1,1,0,0,,0.00,CHN,SCORING,3,25,11898,1
6,3,Diao Linyu ,S,0,0,0,0,,,CHN,SCORING,3,25,11898,1
7,5,Gao Yi ,MB,0,0,0,0,,,CHN,SCORING,3,25,11898,1
